"","x","y","stem.dens","basal.area","biomass","diam"
"19659",909000,966000,449.462555058663,55.2441006596574,219.948472777048,26.6787586206897
"19660",917000,966000,385.888234245159,37.6195437850575,93.4387567720964,24.6283544303797
"19661",925000,966000,256.700642843112,27.8471105564468,115.866458791723,25.1855844155844
"19662",933000,966000,240.944774634697,33.8992831569513,87.1511153496958,30.6001351351351
"19663",941000,966000,269.122441372542,40.8622409628562,98.8944998195572,28.8431111111111
"19664",949000,966000,343.666576897442,50.7569345716619,263.31659613705,28.9790909090909
"19665",957000,966000,285.991900800122,37.4310622829598,100.708174270502,28.2323741007194
"19666",965000,966000,305.076876228047,44.9657082138612,142.270587726145,31.589014084507
"19667",973000,966000,348.073063784614,57.0659759389249,222.675648082407,30.5329166666667
"19668",981000,966000,362.399274957394,43.1181722269619,108.498314215556,26.8111111111111
"19669",989000,966000,308.858889770875,15.7191847849641,34.0025755808805,19.1976744186047
"19836",-43000,958000,0,0,0,NA
"19837",-35000,958000,0,0,0,NA
"19838",-27000,958000,0,0,0,NA
"19839",-19000,958000,0,0,0,NA
"19840",-11000,958000,0,0,0,NA
"19841",-3000,958000,0,0,0,NA
"19842",5000,958000,0,0,0,NA
"19843",13000,958000,0,0,0,NA
"19844",21000,958000,0,0,0,NA
"19845",29000,958000,0,0,0,NA
"19846",37000,958000,0,0,0,NA
"19847",45000,958000,0,0,0,NA
"19848",53000,958000,0,0,0,NA
"19849",61000,958000,3.09314948697301,1.47525248459919,3.48946403512205,33.7725925925926
"19850",69000,958000,4.85388618910665,0.824937445402507,3.23348020330159,32.6886956521739
"19851",77000,958000,2.59315630113347,0.90432950002376,2.17922877436592,34.7133333333333
"19852",85000,958000,0,0,0,NA
"19853",93000,958000,0,0,0,NA
"19854",101000,958000,0,0,0,NA
"19855",109000,958000,0,0,0,NA
"19856",117000,958000,0,0,0,NA
"19857",125000,958000,0,0,0,NA
"19858",133000,958000,9.19522265780727,1.03450512001697,2.53990671249727,21.8660869565217
"19859",141000,958000,80.5594183472585,5.94734049394944,11.8529627390132,23.02
"19860",149000,958000,65.2957061048695,10.8473398271275,25.6129496342903,27.5828125
"19861",157000,958000,59.9698941186279,11.7932846660319,24.4250707730991,28.4804255319149
"19862",165000,958000,50.6403494728813,7.45757325486276,16.9590766365119,26.67
"19863",173000,958000,50.8161699346453,7.91841205619862,22.8762162233329,29.5526984126984
"19864",181000,958000,44.5044920394329,10.5654615826525,25.8869466464555,34.798
"19865",189000,958000,46.2478679458644,8.45325678808334,24.7905700734107,31.6752941176471
"19866",197000,958000,32.5295005624463,6.04719498040177,16.5917026939652,29.7452892561983
"19867",205000,958000,14.4179238461185,1.92580423397983,5.20361484850114,25.3331578947368
"19868",213000,958000,12.2389592866805,1.58696012011921,3.65558173965236,21.0961111111111
"19869",221000,958000,29.4073997957627,3.44496903251515,11.0909615301149,24.7240322580645
"19870",229000,958000,18.2248885026452,3.45054110347298,10.3153643916291,28.247032967033
"19871",237000,958000,37.7025298279287,10.4142349266477,24.1199655247575,34.1682191780822
"19872",245000,958000,15.1147312259403,2.23150941804367,6.9331044482784,28.4941818181818
"19873",253000,958000,26.1880338179034,3.17103530687052,9.78237332848857,25.6910416666667
"19874",261000,958000,33.8868100390779,6.98609669418416,23.7122899977595,26.6127927927928
"19875",269000,958000,126.229127388805,32.579428287294,119.709984101163,32.2761428571429
"19876",277000,958000,99.527838284139,16.4819377582803,52.0240401373036,28.5795683453237
"19877",285000,958000,265.914010252758,50.8319173669918,268.036217227461,32.4501282051282
"19878",293000,958000,249.620027891185,50.3871976462073,167.645599049989,33.6961151079137
"19879",301000,958000,286.385219341943,61.1146984839393,205.298761742644,32.8312162162162
"19880",309000,958000,228.666900851362,43.3456931224787,120.023819034847,31.5494736842105
"19881",317000,958000,48.0350217415037,9.17796053788259,26.8099149536668,27.9816393442623
"19882",325000,958000,12.2621741109214,1.12491069459059,2.55238718073121,21.7755056179775
"19883",333000,958000,50.5544605513757,3.95063778540385,8.57240110498052,22.9197647058824
"19884",341000,958000,10.8696125906665,0.749073892127549,1.8001037094325,22.6518032786885
"19885",349000,958000,129.607830389213,15.959889494458,33.4971944629116,24.0383505154639
"19886",357000,958000,87.4961730508364,12.4424120300932,31.5863381074075,26.1639097744361
"19887",365000,958000,123.015236316397,18.856162238176,67.9569518741386,27.8359016393443
"19888",373000,958000,205.160707086407,27.4436110121483,75.3687385759962,26.0485106382979
"19889",381000,958000,232.000409317575,29.823698041368,77.5605771734938,24.9998630136986
"19890",389000,958000,205.043356883175,39.4506735385709,95.1835315344196,30.5321917808219
"19891",397000,958000,215.645932431248,47.3421575492455,138.808645358342,29.9889333333333
"19892",405000,958000,231.895090911533,47.9507412013733,129.701487403551,32.5051351351351
"19893",413000,958000,193.519400390978,43.7662838320889,116.960992702939,34.1183783783784
"19894",421000,958000,215.736326335123,42.440867903432,135.931009177104,33.3551388888889
"19895",429000,958000,186.405886189453,46.7392503735228,125.590762789862,35.6121917808219
"19896",437000,958000,211.935671519887,48.8229831952089,105.105185965071,30.2710126582278
