"x","y","cell","tree","no tree"
789000,1086000,15204,44,7
797000,1086000,15205,80,2
805000,1086000,15206,70,2
813000,1086000,15207,71,3
821000,1086000,15208,73,3
829000,1086000,15209,74,1
837000,1086000,15210,72,3
845000,1086000,15211,75,2
853000,1086000,15212,53,5
861000,1086000,15213,72,3
869000,1086000,15214,72,0
877000,1086000,15215,73,0
885000,1086000,15216,73,0
893000,1086000,15217,74,0
901000,1086000,15218,71,0
909000,1086000,15219,60,0
917000,1086000,15220,63,0
925000,1086000,15221,37,0
933000,1086000,15222,25,0
-51000,1078000,15395,1,0
-43000,1078000,15396,1,44
-35000,1078000,15397,0,69
-27000,1078000,15398,0,63
-19000,1078000,15399,0,55
-11000,1078000,15400,0,63
-3000,1078000,15401,0,63
5000,1078000,15402,0,58
13000,1078000,15403,0,62
21000,1078000,15404,0,71
29000,1078000,15405,3,67
37000,1078000,15406,1,67
45000,1078000,15407,4,66
53000,1078000,15408,8,38
61000,1078000,15409,7,55
69000,1078000,15410,9,61
77000,1078000,15411,8,62
85000,1078000,15412,1,69
93000,1078000,15413,5,69
101000,1078000,15414,48,24
109000,1078000,15415,62,7
117000,1078000,15416,61,6
125000,1078000,15417,73,4
133000,1078000,15418,71,1
141000,1078000,15419,69,0
149000,1078000,15420,37,36
157000,1078000,15421,44,22
165000,1078000,15422,67,8
173000,1078000,15423,68,0
181000,1078000,15424,77,0
189000,1078000,15425,78,0
197000,1078000,15426,73,1
205000,1078000,15427,73,3
213000,1078000,15428,70,0
221000,1078000,15429,65,4
229000,1078000,15430,59,6
237000,1078000,15431,70,1
245000,1078000,15432,61,0
253000,1078000,15433,70,3
261000,1078000,15434,73,3
269000,1078000,15435,70,3
277000,1078000,15436,67,11
285000,1078000,15437,72,4
293000,1078000,15438,60,9
301000,1078000,15439,57,10
309000,1078000,15440,57,13
317000,1078000,15441,63,9
325000,1078000,15442,61,10
333000,1078000,15443,68,17
341000,1078000,15444,67,14
349000,1078000,15445,73,16
357000,1078000,15446,76,3
365000,1078000,15447,79,2
373000,1078000,15448,71,0
381000,1078000,15449,71,2
389000,1078000,15450,75,4
397000,1078000,15451,74,0
405000,1078000,15452,81,1
413000,1078000,15453,72,0
421000,1078000,15454,76,1
429000,1078000,15455,74,0
437000,1078000,15456,72,0
445000,1078000,15457,75,0
453000,1078000,15458,72,1
461000,1078000,15459,70,1
469000,1078000,15460,67,3
477000,1078000,15461,74,8
485000,1078000,15462,61,15
493000,1078000,15463,61,4
501000,1078000,15464,65,0
509000,1078000,15465,61,4
517000,1078000,15466,69,8
525000,1078000,15467,66,1
533000,1078000,15468,65,1
541000,1078000,15469,70,4
549000,1078000,15470,44,0
557000,1078000,15471,74,2
565000,1078000,15472,69,1
573000,1078000,15473,70,0
581000,1078000,15474,72,0
589000,1078000,15475,72,0
597000,1078000,15476,69,0
605000,1078000,15477,67,2
613000,1078000,15478,64,2
621000,1078000,15479,70,1
629000,1078000,15480,23,2
637000,1078000,15481,19,1
645000,1078000,15482,20,1
653000,1078000,15483,28,0
661000,1078000,15484,41,2
669000,1078000,15485,71,2
677000,1078000,15486,68,2
685000,1078000,15487,72,1
693000,1078000,15488,73,1
701000,1078000,15489,73,1
709000,1078000,15490,75,4
717000,1078000,15491,74,4
725000,1078000,15492,72,0
733000,1078000,15493,71,6
741000,1078000,15494,77,4
749000,1078000,15495,64,0
757000,1078000,15496,68,0
765000,1078000,15497,73,2
773000,1078000,15498,74,5
781000,1078000,15499,60,6
789000,1078000,15500,64,1
797000,1078000,15501,81,1
805000,1078000,15502,34,0
813000,1078000,15503,81,1
821000,1078000,15504,83,0
829000,1078000,15505,77,1
837000,1078000,15506,82,3
845000,1078000,15507,75,0
853000,1078000,15508,71,2
861000,1078000,15509,70,5
869000,1078000,15510,71,2
877000,1078000,15511,72,1
885000,1078000,15512,70,1
893000,1078000,15513,65,2
901000,1078000,15514,70,3
909000,1078000,15515,66,1
917000,1078000,15516,65,1
925000,1078000,15517,53,2
933000,1078000,15518,26,0
-43000,1070000,15692,0,13
-35000,1070000,15693,0,67
-27000,1070000,15694,0,60
-19000,1070000,15695,0,61
-11000,1070000,15696,0,69
-3000,1070000,15697,0,67
5000,1070000,15698,0,64
13000,1070000,15699,0,74
21000,1070000,15700,0,71
29000,1070000,15701,0,78
37000,1070000,15702,1,58
45000,1070000,15703,3,67
53000,1070000,15704,3,63
61000,1070000,15705,5,70
69000,1070000,15706,2,77
77000,1070000,15707,3,78
85000,1070000,15708,12,67
93000,1070000,15709,4,75
101000,1070000,15710,39,42
109000,1070000,15711,54,20
117000,1070000,15712,63,8
125000,1070000,15713,71,0
133000,1070000,15714,70,3
141000,1070000,15715,72,0
149000,1070000,15716,55,12
157000,1070000,15717,61,8
165000,1070000,15718,71,3
173000,1070000,15719,71,1
181000,1070000,15720,73,0
189000,1070000,15721,73,2
197000,1070000,15722,73,1
205000,1070000,15723,70,5
213000,1070000,15724,73,0
221000,1070000,15725,73,1
229000,1070000,15726,63,2
237000,1070000,15727,67,2
245000,1070000,15728,69,1
253000,1070000,15729,73,0
261000,1070000,15730,69,1
269000,1070000,15731,68,5
277000,1070000,15732,66,15
285000,1070000,15733,72,4
293000,1070000,15734,66,4
301000,1070000,15735,57,3
309000,1070000,15736,68,2
317000,1070000,15737,68,2
325000,1070000,15738,69,11
333000,1070000,15739,70,2
341000,1070000,15740,70,8
349000,1070000,15741,71,5
357000,1070000,15742,74,7
365000,1070000,15743,46,1
373000,1070000,15744,64,4
381000,1070000,15745,70,4
389000,1070000,15746,67,1
397000,1070000,15747,73,0
405000,1070000,15748,70,1
413000,1070000,15749,79,1
421000,1070000,15750,83,0
429000,1070000,15751,76,0
437000,1070000,15752,68,0
445000,1070000,15753,67,0
453000,1070000,15754,78,2
461000,1070000,15755,78,1
469000,1070000,15756,73,1
477000,1070000,15757,75,2
485000,1070000,15758,72,8
493000,1070000,15759,59,2
501000,1070000,15760,60,2
509000,1070000,15761,60,1
517000,1070000,15762,54,4
525000,1070000,15763,66,0
533000,1070000,15764,68,0
541000,1070000,15765,60,1
549000,1070000,15766,64,0
557000,1070000,15767,61,0
565000,1070000,15768,70,0
573000,1070000,15769,57,2
581000,1070000,15770,71,1
589000,1070000,15771,71,1
597000,1070000,15772,61,0
605000,1070000,15773,69,0
613000,1070000,15774,70,2
621000,1070000,15775,73,1
629000,1070000,15776,34,0
637000,1070000,15777,31,0
645000,1070000,15778,32,0
653000,1070000,15779,54,1
661000,1070000,15780,81,0
669000,1070000,15781,73,1
677000,1070000,15782,73,0
685000,1070000,15783,70,1
693000,1070000,15784,78,2
701000,1070000,15785,81,3
709000,1070000,15786,81,3
717000,1070000,15787,78,0
725000,1070000,15788,77,0
733000,1070000,15789,75,2
741000,1070000,15790,78,0
749000,1070000,15791,78,1
757000,1070000,15792,71,2
765000,1070000,15793,69,1
773000,1070000,15794,71,7
781000,1070000,15795,68,4
789000,1070000,15796,74,2
797000,1070000,15797,77,3
805000,1070000,15798,52,0
813000,1070000,15799,71,2
821000,1070000,15800,68,1
829000,1070000,15801,71,1
837000,1070000,15802,72,3
845000,1070000,15803,66,1
853000,1070000,15804,69,1
861000,1070000,15805,74,4
869000,1070000,15806,84,3
877000,1070000,15807,81,0
885000,1070000,15808,79,3
893000,1070000,15809,67,6
901000,1070000,15810,67,3
909000,1070000,15811,72,0
917000,1070000,15812,73,1
925000,1070000,15813,27,0
933000,1070000,15814,10,0
-35000,1062000,15989,0,5
-27000,1062000,15990,0,59
-19000,1062000,15991,1,44
-11000,1062000,15992,0,66
-3000,1062000,15993,0,73
5000,1062000,15994,0,77
13000,1062000,15995,0,78
21000,1062000,15996,0,74
29000,1062000,15997,0,79
37000,1062000,15998,0,70
45000,1062000,15999,9,59
53000,1062000,16000,10,60
61000,1062000,16001,20,55
69000,1062000,16002,1,63
77000,1062000,16003,7,72
85000,1062000,16004,2,70
93000,1062000,16005,6,68
101000,1062000,16006,3,69
109000,1062000,16007,60,25
117000,1062000,16008,56,19
125000,1062000,16009,69,9
133000,1062000,16010,73,1
141000,1062000,16011,59,20
149000,1062000,16012,57,18
157000,1062000,16013,60,21
165000,1062000,16014,65,11
173000,1062000,16015,74,3
181000,1062000,16016,77,1
189000,1062000,16017,67,1
197000,1062000,16018,69,1
205000,1062000,16019,66,0
213000,1062000,16020,71,5
221000,1062000,16021,72,1
229000,1062000,16022,76,0
237000,1062000,16023,68,1
245000,1062000,16024,73,0
253000,1062000,16025,74,1
261000,1062000,16026,70,7
269000,1062000,16027,71,5
277000,1062000,16028,71,0
285000,1062000,16029,67,0
293000,1062000,16030,64,0
301000,1062000,16031,61,1
309000,1062000,16032,69,0
317000,1062000,16033,67,2
325000,1062000,16034,70,4
333000,1062000,16035,65,3
341000,1062000,16036,72,0
349000,1062000,16037,72,0
357000,1062000,16038,65,1
365000,1062000,16039,58,0
373000,1062000,16040,73,1
381000,1062000,16041,73,2
389000,1062000,16042,72,0
397000,1062000,16043,74,0
405000,1062000,16044,70,1
413000,1062000,16045,73,0
421000,1062000,16046,78,0
429000,1062000,16047,74,0
437000,1062000,16048,76,0
445000,1062000,16049,63,0
453000,1062000,16050,77,0
461000,1062000,16051,78,0
469000,1062000,16052,78,0
477000,1062000,16053,71,0
485000,1062000,16054,51,8
493000,1062000,16055,54,3
501000,1062000,16056,68,3
509000,1062000,16057,74,1
517000,1062000,16058,66,0
525000,1062000,16059,72,1
533000,1062000,16060,79,5
541000,1062000,16061,68,2
549000,1062000,16062,75,5
557000,1062000,16063,74,1
565000,1062000,16064,79,0
573000,1062000,16065,79,1
581000,1062000,16066,72,0
589000,1062000,16067,79,0
597000,1062000,16068,75,0
605000,1062000,16069,72,1
613000,1062000,16070,75,1
621000,1062000,16071,77,1
629000,1062000,16072,72,2
637000,1062000,16073,72,6
645000,1062000,16074,73,4
653000,1062000,16075,71,0
661000,1062000,16076,84,0
669000,1062000,16077,70,0
677000,1062000,16078,73,0
685000,1062000,16079,66,1
693000,1062000,16080,77,3
701000,1062000,16081,72,2
709000,1062000,16082,75,2
717000,1062000,16083,72,1
725000,1062000,16084,72,0
733000,1062000,16085,70,1
741000,1062000,16086,69,2
749000,1062000,16087,72,2
757000,1062000,16088,72,2
765000,1062000,16089,71,2
773000,1062000,16090,69,3
781000,1062000,16091,73,2
789000,1062000,16092,72,3
797000,1062000,16093,75,0
805000,1062000,16094,61,2
813000,1062000,16095,73,0
821000,1062000,16096,69,1
829000,1062000,16097,41,0
837000,1062000,16098,46,0
845000,1062000,16099,62,0
853000,1062000,16100,64,4
861000,1062000,16101,68,3
869000,1062000,16102,65,3
877000,1062000,16103,67,1
885000,1062000,16104,61,0
893000,1062000,16105,67,5
901000,1062000,16106,71,9
909000,1062000,16107,55,0
917000,1062000,16108,76,3
925000,1062000,16109,71,1
933000,1062000,16110,64,1
941000,1062000,16111,9,0
957000,1062000,16113,3,0
965000,1062000,16114,9,1
973000,1062000,16115,4,0
-27000,1054000,16286,1,49
-19000,1054000,16287,0,63
-11000,1054000,16288,0,68
-3000,1054000,16289,0,58
5000,1054000,16290,2,62
13000,1054000,16291,0,69
21000,1054000,16292,0,72
29000,1054000,16293,0,74
37000,1054000,16294,1,67
45000,1054000,16295,1,70
53000,1054000,16296,3,72
61000,1054000,16297,6,68
69000,1054000,16298,25,56
77000,1054000,16299,4,71
85000,1054000,16300,15,65
93000,1054000,16301,0,73
101000,1054000,16302,0,75
109000,1054000,16303,2,71
117000,1054000,16304,23,37
125000,1054000,16305,60,12
133000,1054000,16306,62,20
141000,1054000,16307,56,21
149000,1054000,16308,56,15
157000,1054000,16309,50,28
165000,1054000,16310,68,11
173000,1054000,16311,65,12
181000,1054000,16312,67,1
189000,1054000,16313,75,3
197000,1054000,16314,66,10
205000,1054000,16315,60,15
213000,1054000,16316,65,2
221000,1054000,16317,71,5
229000,1054000,16318,70,8
237000,1054000,16319,64,5
245000,1054000,16320,65,0
253000,1054000,16321,73,2
261000,1054000,16322,64,12
269000,1054000,16323,71,6
277000,1054000,16324,66,1
285000,1054000,16325,73,0
293000,1054000,16326,72,1
301000,1054000,16327,70,4
309000,1054000,16328,74,0
317000,1054000,16329,74,1
325000,1054000,16330,69,0
333000,1054000,16331,62,1
341000,1054000,16332,68,4
349000,1054000,16333,68,3
357000,1054000,16334,66,0
365000,1054000,16335,72,2
373000,1054000,16336,76,0
381000,1054000,16337,73,0
389000,1054000,16338,72,0
397000,1054000,16339,68,1
405000,1054000,16340,76,1
413000,1054000,16341,70,1
421000,1054000,16342,68,1
429000,1054000,16343,75,0
437000,1054000,16344,75,0
445000,1054000,16345,56,0
453000,1054000,16346,73,0
461000,1054000,16347,71,2
469000,1054000,16348,75,0
477000,1054000,16349,65,1
485000,1054000,16350,65,9
493000,1054000,16351,74,4
501000,1054000,16352,62,0
509000,1054000,16353,67,0
517000,1054000,16354,71,0
525000,1054000,16355,73,1
533000,1054000,16356,72,4
541000,1054000,16357,62,1
549000,1054000,16358,74,3
557000,1054000,16359,69,0
565000,1054000,16360,68,0
573000,1054000,16361,71,0
581000,1054000,16362,73,0
589000,1054000,16363,71,0
597000,1054000,16364,82,0
605000,1054000,16365,70,0
613000,1054000,16366,72,4
621000,1054000,16367,80,0
629000,1054000,16368,71,2
637000,1054000,16369,68,4
645000,1054000,16370,70,0
653000,1054000,16371,73,1
661000,1054000,16372,85,1
669000,1054000,16373,82,0
677000,1054000,16374,85,0
685000,1054000,16375,89,0
693000,1054000,16376,81,1
701000,1054000,16377,72,0
709000,1054000,16378,68,1
717000,1054000,16379,70,0
725000,1054000,16380,71,5
733000,1054000,16381,74,2
741000,1054000,16382,69,1
749000,1054000,16383,80,2
757000,1054000,16384,59,2
765000,1054000,16385,52,0
773000,1054000,16386,73,1
781000,1054000,16387,68,1
789000,1054000,16388,57,4
797000,1054000,16389,78,0
805000,1054000,16390,70,1
813000,1054000,16391,69,5
821000,1054000,16392,11,0
845000,1054000,16395,4,0
853000,1054000,16396,26,1
861000,1054000,16397,51,0
869000,1054000,16398,60,0
877000,1054000,16399,59,3
885000,1054000,16400,58,7
893000,1054000,16401,37,2
901000,1054000,16402,65,10
909000,1054000,16403,59,1
917000,1054000,16404,78,4
925000,1054000,16405,79,1
933000,1054000,16406,68,1
941000,1054000,16407,38,2
949000,1054000,16408,5,0
957000,1054000,16409,5,1
965000,1054000,16410,36,0
973000,1054000,16411,56,1
-27000,1046000,16582,1,60
-19000,1046000,16583,1,60
-11000,1046000,16584,0,70
-3000,1046000,16585,0,72
5000,1046000,16586,0,69
13000,1046000,16587,0,71
21000,1046000,16588,0,75
29000,1046000,16589,1,57
37000,1046000,16590,2,63
45000,1046000,16591,1,66
53000,1046000,16592,1,69
61000,1046000,16593,4,64
69000,1046000,16594,17,50
77000,1046000,16595,31,40
85000,1046000,16596,30,39
93000,1046000,16597,0,75
101000,1046000,16598,1,80
109000,1046000,16599,13,58
117000,1046000,16600,21,42
125000,1046000,16601,56,18
133000,1046000,16602,63,13
141000,1046000,16603,56,14
149000,1046000,16604,57,14
157000,1046000,16605,41,28
165000,1046000,16606,52,15
173000,1046000,16607,65,3
181000,1046000,16608,59,7
189000,1046000,16609,66,8
197000,1046000,16610,67,13
205000,1046000,16611,72,6
213000,1046000,16612,55,13
221000,1046000,16613,65,12
229000,1046000,16614,66,22
237000,1046000,16615,72,8
245000,1046000,16616,65,5
253000,1046000,16617,73,1
261000,1046000,16618,68,1
269000,1046000,16619,71,5
277000,1046000,16620,71,4
285000,1046000,16621,75,1
293000,1046000,16622,69,0
301000,1046000,16623,68,1
309000,1046000,16624,71,1
317000,1046000,16625,70,0
325000,1046000,16626,74,0
333000,1046000,16627,66,0
341000,1046000,16628,61,2
349000,1046000,16629,68,2
357000,1046000,16630,61,0
365000,1046000,16631,73,0
373000,1046000,16632,75,0
381000,1046000,16633,70,0
389000,1046000,16634,74,0
397000,1046000,16635,74,1
405000,1046000,16636,74,0
413000,1046000,16637,73,0
421000,1046000,16638,70,0
429000,1046000,16639,73,0
437000,1046000,16640,75,0
445000,1046000,16641,61,0
453000,1046000,16642,73,1
461000,1046000,16643,70,0
469000,1046000,16644,74,0
477000,1046000,16645,71,2
485000,1046000,16646,71,1
493000,1046000,16647,72,3
501000,1046000,16648,54,0
509000,1046000,16649,58,1
517000,1046000,16650,66,5
525000,1046000,16651,68,1
533000,1046000,16652,63,0
541000,1046000,16653,55,2
549000,1046000,16654,70,0
557000,1046000,16655,74,7
565000,1046000,16656,76,1
573000,1046000,16657,72,0
581000,1046000,16658,67,1
589000,1046000,16659,74,0
597000,1046000,16660,70,0
605000,1046000,16661,71,1
613000,1046000,16662,76,0
621000,1046000,16663,64,2
629000,1046000,16664,77,4
637000,1046000,16665,75,1
645000,1046000,16666,70,1
653000,1046000,16667,82,0
661000,1046000,16668,84,0
669000,1046000,16669,77,0
677000,1046000,16670,77,0
685000,1046000,16671,94,2
693000,1046000,16672,74,3
701000,1046000,16673,72,2
709000,1046000,16674,66,0
717000,1046000,16675,71,5
725000,1046000,16676,77,8
733000,1046000,16677,71,3
741000,1046000,16678,66,7
749000,1046000,16679,81,3
757000,1046000,16680,71,1
765000,1046000,16681,39,2
773000,1046000,16682,21,1
781000,1046000,16683,15,2
789000,1046000,16684,38,1
797000,1046000,16685,22,0
805000,1046000,16686,16,0
813000,1046000,16687,17,0
869000,1046000,16694,30,2
877000,1046000,16695,54,2
885000,1046000,16696,46,2
893000,1046000,16697,5,3
901000,1046000,16698,15,1
909000,1046000,16699,19,0
917000,1046000,16700,32,1
925000,1046000,16701,29,3
933000,1046000,16702,35,0
941000,1046000,16703,40,1
949000,1046000,16704,24,1
957000,1046000,16705,46,0
965000,1046000,16706,71,5
973000,1046000,16707,66,3
981000,1046000,16708,32,1
-35000,1038000,16877,0,6
-27000,1038000,16878,3,70
-19000,1038000,16879,0,72
-11000,1038000,16880,0,58
-3000,1038000,16881,4,63
5000,1038000,16882,1,73
13000,1038000,16883,0,73
21000,1038000,16884,0,70
29000,1038000,16885,3,71
37000,1038000,16886,0,59
45000,1038000,16887,0,74
53000,1038000,16888,0,73
61000,1038000,16889,1,74
69000,1038000,16890,9,59
77000,1038000,16891,14,40
85000,1038000,16892,42,31
93000,1038000,16893,50,21
101000,1038000,16894,45,35
109000,1038000,16895,54,3
117000,1038000,16896,69,0
125000,1038000,16897,70,1
133000,1038000,16898,67,9
141000,1038000,16899,46,26
149000,1038000,16900,71,1
157000,1038000,16901,53,21
165000,1038000,16902,23,40
173000,1038000,16903,54,22
181000,1038000,16904,58,13
189000,1038000,16905,72,9
197000,1038000,16906,68,9
205000,1038000,16907,69,9
213000,1038000,16908,58,15
221000,1038000,16909,62,22
229000,1038000,16910,62,22
237000,1038000,16911,66,6
245000,1038000,16912,60,8
253000,1038000,16913,72,6
261000,1038000,16914,78,3
269000,1038000,16915,72,2
277000,1038000,16916,73,6
285000,1038000,16917,63,1
293000,1038000,16918,69,2
301000,1038000,16919,67,3
309000,1038000,16920,72,1
317000,1038000,16921,67,1
325000,1038000,16922,71,1
333000,1038000,16923,69,2
341000,1038000,16924,75,1
349000,1038000,16925,64,0
357000,1038000,16926,75,0
365000,1038000,16927,76,0
373000,1038000,16928,76,0
381000,1038000,16929,72,0
389000,1038000,16930,74,0
397000,1038000,16931,70,0
405000,1038000,16932,75,0
413000,1038000,16933,73,0
421000,1038000,16934,73,0
429000,1038000,16935,72,0
437000,1038000,16936,74,1
445000,1038000,16937,60,0
453000,1038000,16938,76,1
461000,1038000,16939,74,0
469000,1038000,16940,71,0
477000,1038000,16941,71,0
485000,1038000,16942,71,3
493000,1038000,16943,70,2
501000,1038000,16944,61,1
509000,1038000,16945,69,0
517000,1038000,16946,66,6
525000,1038000,16947,66,1
533000,1038000,16948,75,1
541000,1038000,16949,61,0
549000,1038000,16950,64,2
557000,1038000,16951,73,1
565000,1038000,16952,75,0
573000,1038000,16953,73,0
581000,1038000,16954,73,0
589000,1038000,16955,70,0
597000,1038000,16956,75,1
605000,1038000,16957,71,1
613000,1038000,16958,71,0
621000,1038000,16959,75,1
629000,1038000,16960,64,1
637000,1038000,16961,68,1
645000,1038000,16962,68,0
653000,1038000,16963,80,0
661000,1038000,16964,74,0
669000,1038000,16965,72,1
677000,1038000,16966,76,0
685000,1038000,16967,84,0
693000,1038000,16968,71,3
701000,1038000,16969,73,2
709000,1038000,16970,33,1
717000,1038000,16971,75,6
725000,1038000,16972,56,1
733000,1038000,16973,43,2
741000,1038000,16974,12,1
749000,1038000,16975,87,11
757000,1038000,16976,70,2
765000,1038000,16977,1,0
869000,1038000,16990,1,0
877000,1038000,16991,38,2
885000,1038000,16992,29,2
