"x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
573000,1118000,13993,1,44,6,51,0
581000,1118000,13994,1,36,3,61,0
589000,1118000,13995,1,43,3,43,0
597000,1118000,13996,1,35,9,53,0
605000,1118000,13997,2,28,16,51,0
613000,1118000,13998,0,33,11,49,0
621000,1118000,13999,3,40,7,33,0
629000,1118000,14000,7,37,3,30,0
637000,1118000,14001,2,27,0,52,0
645000,1118000,14002,2,30,6,51,0
653000,1118000,14003,1,45,2,37,0
661000,1118000,14004,1,29,9,51,0
669000,1118000,14005,0,57,0,42,0
677000,1118000,14006,5,49,0,41,0
685000,1118000,14007,2,11,1,11,0
733000,1118000,14013,0,3,0,0,0
741000,1118000,14014,0,6,0,4,0
757000,1118000,14016,0,8,0,4,0
765000,1118000,14017,1,16,0,20,0
773000,1118000,14018,0,40,0,50,0
781000,1118000,14019,2,47,1,30,0
789000,1118000,14020,4,41,9,28,0
797000,1118000,14021,4,54,2,52,2
805000,1118000,14022,2,35,2,50,0
813000,1118000,14023,2,15,7,60,0
821000,1118000,14024,1,27,5,58,0
829000,1118000,14025,3,37,1,54,0
837000,1118000,14026,3,16,8,56,0
845000,1118000,14027,1,17,28,47,0
853000,1118000,14028,5,16,12,57,0
861000,1118000,14029,1,4,20,47,0
-35000,1110000,14213,13,0,0,0,0
-27000,1110000,14214,67,0,0,0,0
-19000,1110000,14215,74,0,0,0,0
-11000,1110000,14216,68,0,0,0,0
-3000,1110000,14217,80,0,0,0,0
5000,1110000,14218,63,0,0,0,0
13000,1110000,14219,59,0,0,0,0
21000,1110000,14220,66,0,0,0,0
29000,1110000,14221,51,8,0,0,0
37000,1110000,14222,65,1,0,0,0
45000,1110000,14223,51,17,0,0,0
53000,1110000,14224,27,40,0,0,0
61000,1110000,14225,11,51,0,0,0
69000,1110000,14226,1,58,0,0,0
77000,1110000,14227,5,64,2,0,0
85000,1110000,14228,2,65,4,0,0
93000,1110000,14229,1,68,10,0,0
101000,1110000,14230,2,69,5,0,0
109000,1110000,14231,2,63,9,1,0
117000,1110000,14232,0,51,19,7,0
125000,1110000,14233,0,60,9,3,0
133000,1110000,14234,0,52,17,1,0
141000,1110000,14235,6,51,10,12,0
149000,1110000,14236,24,52,12,0,0
157000,1110000,14237,38,37,10,10,0
165000,1110000,14238,45,20,3,9,0
173000,1110000,14239,23,26,8,27,0
181000,1110000,14240,4,33,25,22,0
189000,1110000,14241,2,37,18,33,0
197000,1110000,14242,3,23,16,25,0
205000,1110000,14243,0,45,15,18,0
213000,1110000,14244,1,39,20,19,0
221000,1110000,14245,1,36,23,46,0
229000,1110000,14246,1,33,8,54,0
237000,1110000,14247,1,48,4,56,0
245000,1110000,14248,2,39,25,34,0
253000,1110000,14249,2,47,11,25,0
261000,1110000,14250,1,52,7,34,0
269000,1110000,14251,0,40,10,34,0
277000,1110000,14252,0,44,26,27,0
285000,1110000,14253,0,45,19,26,0
293000,1110000,14254,0,43,31,25,0
301000,1110000,14255,0,48,27,30,0
309000,1110000,14256,0,33,22,45,0
317000,1110000,14257,0,55,15,35,0
325000,1110000,14258,2,32,17,41,0
333000,1110000,14259,3,7,11,64,0
341000,1110000,14260,4,8,11,57,0
349000,1110000,14261,2,0,1,73,0
357000,1110000,14262,16,2,1,69,0
365000,1110000,14263,4,44,4,36,0
373000,1110000,14264,0,43,3,55,0
381000,1110000,14265,0,59,1,21,0
389000,1110000,14266,0,53,0,27,0
397000,1110000,14267,5,43,9,40,0
405000,1110000,14268,0,52,3,42,0
413000,1110000,14269,0,42,8,48,0
421000,1110000,14270,1,44,0,50,0
429000,1110000,14271,0,47,0,47,0
437000,1110000,14272,2,54,2,41,0
445000,1110000,14273,0,48,3,44,0
453000,1110000,14274,0,49,4,38,0
461000,1110000,14275,0,47,4,54,0
469000,1110000,14276,0,53,8,41,0
477000,1110000,14277,3,40,3,43,0
485000,1110000,14278,2,43,6,55,0
493000,1110000,14279,0,38,8,45,0
501000,1110000,14280,0,47,3,44,0
509000,1110000,14281,1,39,1,40,0
517000,1110000,14282,0,50,2,48,0
525000,1110000,14283,0,51,0,50,0
533000,1110000,14284,0,63,0,54,0
541000,1110000,14285,1,36,3,60,0
549000,1110000,14286,0,48,7,43,0
557000,1110000,14287,0,53,1,53,0
565000,1110000,14288,0,58,3,41,0
573000,1110000,14289,0,49,2,63,0
581000,1110000,14290,2,26,14,67,0
589000,1110000,14291,3,42,10,52,0
597000,1110000,14292,1,42,5,58,0
605000,1110000,14293,3,34,13,49,0
613000,1110000,14294,2,56,8,33,0
621000,1110000,14295,0,49,6,39,0
629000,1110000,14296,7,36,3,49,0
637000,1110000,14297,8,30,5,56,0
645000,1110000,14298,7,31,4,60,0
653000,1110000,14299,3,33,4,48,0
661000,1110000,14300,1,54,2,27,0
669000,1110000,14301,2,48,3,34,0
677000,1110000,14302,1,45,0,45,0
685000,1110000,14303,3,44,0,49,0
693000,1110000,14304,1,13,2,29,0
701000,1110000,14305,0,20,4,38,0
709000,1110000,14306,1,29,5,51,0
717000,1110000,14307,0,22,1,13,0
733000,1110000,14309,0,12,0,6,0
741000,1110000,14310,0,32,0,18,2
749000,1110000,14311,1,28,0,14,0
757000,1110000,14312,1,53,0,33,0
765000,1110000,14313,0,64,8,27,0
773000,1110000,14314,1,66,3,38,0
781000,1110000,14315,6,46,10,53,0
789000,1110000,14316,3,47,11,30,0
797000,1110000,14317,5,78,3,25,0
805000,1110000,14318,1,58,0,28,0
813000,1110000,14319,2,23,13,49,0
821000,1110000,14320,3,7,34,58,0
829000,1110000,14321,1,30,18,37,0
837000,1110000,14322,2,45,2,37,0
845000,1110000,14323,2,57,2,40,0
853000,1110000,14324,2,58,0,24,0
861000,1110000,14325,2,23,13,36,0
925000,1110000,14333,0,7,0,3,0
933000,1110000,14334,0,4,0,3,0
-43000,1102000,14508,37,4,0,0,0
-35000,1102000,14509,70,0,0,0,0
-27000,1102000,14510,74,0,0,0,0
-19000,1102000,14511,71,0,0,0,0
-11000,1102000,14512,72,0,0,0,0
-3000,1102000,14513,85,0,0,0,0
5000,1102000,14514,59,0,0,0,0
13000,1102000,14515,65,0,0,0,0
21000,1102000,14516,63,1,0,0,0
29000,1102000,14517,73,0,0,0,0
37000,1102000,14518,69,1,0,0,0
45000,1102000,14519,25,31,0,0,0
53000,1102000,14520,3,47,0,0,0
61000,1102000,14521,9,50,0,0,0
69000,1102000,14522,15,53,0,0,0
77000,1102000,14523,54,14,0,0,0
85000,1102000,14524,22,28,0,0,0
93000,1102000,14525,4,63,4,0,0
101000,1102000,14526,13,61,5,0,0
109000,1102000,14527,5,64,11,0,0
117000,1102000,14528,8,69,4,0,0
125000,1102000,14529,2,61,9,0,0
133000,1102000,14530,0,58,16,2,0
141000,1102000,14531,9,58,1,5,0
149000,1102000,14532,12,61,3,1,0
157000,1102000,14533,13,37,2,14,0
165000,1102000,14534,31,45,2,3,0
173000,1102000,14535,9,34,10,31,0
181000,1102000,14536,4,39,17,35,0
189000,1102000,14537,1,49,27,17,0
197000,1102000,14538,3,38,19,23,0
205000,1102000,14539,0,34,32,23,0
213000,1102000,14540,1,44,23,24,0
221000,1102000,14541,4,55,13,13,0
229000,1102000,14542,0,41,11,34,0
237000,1102000,14543,0,45,13,33,0
245000,1102000,14544,0,36,19,35,0
253000,1102000,14545,0,47,5,35,0
261000,1102000,14546,0,37,14,40,0
269000,1102000,14547,1,42,12,42,0
277000,1102000,14548,1,44,20,22,0
285000,1102000,14549,0,40,19,26,0
293000,1102000,14550,0,44,27,17,0
301000,1102000,14551,0,44,20,27,0
309000,1102000,14552,2,39,16,30,0
317000,1102000,14553,1,25,9,44,0
325000,1102000,14554,3,1,1,68,0
333000,1102000,14555,6,5,1,63,0
341000,1102000,14556,2,6,7,59,0
349000,1102000,14557,3,14,18,49,0
357000,1102000,14558,4,40,2,42,0
365000,1102000,14559,0,43,14,41,0
373000,1102000,14560,2,43,7,47,0
381000,1102000,14561,4,48,5,36,0
389000,1102000,14562,1,41,9,43,0
397000,1102000,14563,1,37,6,36,0
405000,1102000,14564,0,45,9,47,0
413000,1102000,14565,0,31,18,46,0
421000,1102000,14566,3,44,16,36,0
429000,1102000,14567,1,40,6,54,0
437000,1102000,14568,1,37,14,49,0
445000,1102000,14569,0,41,11,51,0
453000,1102000,14570,0,33,7,62,0
461000,1102000,14571,0,30,14,46,0
469000,1102000,14572,0,35,12,52,0
477000,1102000,14573,0,30,20,49,0
485000,1102000,14574,0,37,5,45,0
493000,1102000,14575,0,32,17,46,0
501000,1102000,14576,2,34,7,45,0
509000,1102000,14577,1,35,8,54,0
517000,1102000,14578,0,34,6,60,0
525000,1102000,14579,0,39,2,57,0
533000,1102000,14580,1,45,11,53,0
541000,1102000,14581,1,31,5,66,0
549000,1102000,14582,1,47,8,56,0
557000,1102000,14583,2,40,9,66,0
565000,1102000,14584,2,35,7,43,0
573000,1102000,14585,1,37,12,53,0
581000,1102000,14586,0,20,10,56,0
589000,1102000,14587,0,40,5,55,0
597000,1102000,14588,1,36,6,51,0
605000,1102000,14589,1,39,10,48,0
613000,1102000,14590,1,34,11,47,0
621000,1102000,14591,5,54,1,31,0
629000,1102000,14592,1,38,7,58,0
637000,1102000,14593,2,27,9,50,0
645000,1102000,14594,2,18,16,56,0
653000,1102000,14595,5,11,6,66,0
661000,1102000,14596,2,32,6,64,0
669000,1102000,14597,5,23,6,57,0
677000,1102000,14598,1,12,0,65,0
685000,1102000,14599,1,64,0,37,0
693000,1102000,14600,0,42,4,50,0
701000,1102000,14601,0,47,2,40,0
709000,1102000,14602,0,48,1,33,0
717000,1102000,14603,2,58,1,39,0
725000,1102000,14604,2,27,0,30,0
733000,1102000,14605,1,44,4,32,0
741000,1102000,14606,0,30,4,19,0
749000,1102000,14607,1,61,3,17,0
757000,1102000,14608,1,48,3,33,0
765000,1102000,14609,0,28,19,41,0
773000,1102000,14610,2,40,12,35,0
781000,1102000,14611,0,20,10,54,0
789000,1102000,14612,0,46,0,51,0
797000,1102000,14613,1,64,1,46,0
805000,1102000,14614,2,58,1,27,0
813000,1102000,14615,3,59,0,34,0
821000,1102000,14616,1,45,9,41,0
829000,1102000,14617,3,2,35,46,0
837000,1102000,14618,1,21,15,62,0
845000,1102000,14619,3,54,3,59,0
853000,1102000,14620,0,47,4,26,0
861000,1102000,14621,5,52,0,29,0
869000,1102000,14622,1,25,2,22,0
877000,1102000,14623,0,5,0,18,0
885000,1102000,14624,1,18,0,12,0
893000,1102000,14625,0,24,1,21,0
909000,1102000,14627,1,13,3,18,0
917000,1102000,14628,2,27,2,35,0
925000,1102000,14629,1,35,1,35,0
933000,1102000,14630,0,9,1,4,0
-51000,1094000,14803,1,0,0,0,0
-43000,1094000,14804,60,0,0,0,0
-35000,1094000,14805,69,0,0,0,0
-27000,1094000,14806,72,0,0,0,0
-19000,1094000,14807,70,0,0,0,0
-11000,1094000,14808,78,0,0,0,0
-3000,1094000,14809,74,0,0,0,0
5000,1094000,14810,57,0,0,0,0
13000,1094000,14811,61,0,0,0,0
21000,1094000,14812,57,0,0,0,0
29000,1094000,14813,82,0,0,0,0
37000,1094000,14814,77,0,0,0,0
45000,1094000,14815,62,7,0,0,0
53000,1094000,14816,54,8,0,0,0
61000,1094000,14817,33,33,0,0,0
69000,1094000,14818,67,10,0,0,0
77000,1094000,14819,66,6,0,0,0
85000,1094000,14820,61,8,0,0,0
93000,1094000,14821,11,54,1,0,0
101000,1094000,14822,8,60,6,0,0
109000,1094000,14823,4,57,6,0,0
117000,1094000,14824,1,61,9,1,0
125000,1094000,14825,0,55,15,0,0
133000,1094000,14826,1,61,11,0,0
141000,1094000,14827,5,61,6,0,0
149000,1094000,14828,11,51,0,0,0
157000,1094000,14829,24,42,0,7,0
165000,1094000,14830,8,59,2,0,0
173000,1094000,14831,0,38,36,15,0
181000,1094000,14832,0,41,24,18,0
189000,1094000,14833,0,51,18,28,0
197000,1094000,14834,0,41,17,30,0
205000,1094000,14835,0,46,22,32,0
213000,1094000,14836,0,66,6,24,0
221000,1094000,14837,3,60,6,25,0
229000,1094000,14838,6,54,7,25,0
237000,1094000,14839,1,40,23,33,0
245000,1094000,14840,2,29,27,47,0
253000,1094000,14841,0,29,16,53,0
261000,1094000,14842,1,35,15,46,0
269000,1094000,14843,0,37,20,30,0
277000,1094000,14844,0,26,25,39,0
285000,1094000,14845,2,43,6,24,0
293000,1094000,14846,1,37,17,35,0
301000,1094000,14847,2,25,8,54,0
309000,1094000,14848,4,17,2,55,0
317000,1094000,14849,6,16,3,59,0
325000,1094000,14850,2,5,0,70,0
333000,1094000,14851,3,7,5,57,0
341000,1094000,14852,10,23,8,51,0
349000,1094000,14853,0,48,8,37,0
357000,1094000,14854,0,52,10,28,0
365000,1094000,14855,0,38,9,41,0
373000,1094000,14856,2,41,8,43,0
381000,1094000,14857,1,61,0,28,0
389000,1094000,14858,1,45,8,31,0
397000,1094000,14859,1,36,14,39,0
405000,1094000,14860,0,23,10,53,0
413000,1094000,14861,0,37,8,53,0
421000,1094000,14862,0,23,11,56,0
429000,1094000,14863,0,32,8,52,0
437000,1094000,14864,0,32,19,52,0
445000,1094000,14865,0,42,9,49,0
453000,1094000,14866,0,35,15,42,0
461000,1094000,14867,1,32,13,51,0
469000,1094000,14868,3,28,31,52,0
477000,1094000,14869,1,24,27,33,0
485000,1094000,14870,1,32,27,42,0
493000,1094000,14871,0,36,8,36,0
501000,1094000,14872,0,29,6,37,0
509000,1094000,14873,1,32,10,39,0
517000,1094000,14874,0,31,7,47,0
525000,1094000,14875,0,26,5,43,0
533000,1094000,14876,0,38,5,38,0
541000,1094000,14877,0,33,5,55,0
549000,1094000,14878,0,42,5,52,0
557000,1094000,14879,2,45,6,49,0
565000,1094000,14880,1,37,9,49,0
573000,1094000,14881,1,34,7,52,0
581000,1094000,14882,0,32,3,58,0
589000,1094000,14883,0,40,15,43,0
597000,1094000,14884,1,34,15,53,0
605000,1094000,14885,0,27,11,62,0
613000,1094000,14886,0,40,9,36,0
621000,1094000,14887,1,39,6,43,0
629000,1094000,14888,2,49,6,45,0
637000,1094000,14889,9,25,5,51,0
645000,1094000,14890,2,12,11,61,0
653000,1094000,14891,2,16,6,68,0
661000,1094000,14892,1,27,2,53,0
669000,1094000,14893,1,23,6,59,0
677000,1094000,14894,2,20,4,58,0
685000,1094000,14895,3,29,3,55,0
693000,1094000,14896,0,53,0,42,0
701000,1094000,14897,0,49,5,41,0
709000,1094000,14898,0,66,4,21,0
717000,1094000,14899,2,61,5,23,0
725000,1094000,14900,1,65,1,36,0
733000,1094000,14901,1,67,0,20,0
741000,1094000,14902,2,55,2,38,0
749000,1094000,14903,0,54,10,45,0
757000,1094000,14904,3,25,23,59,0
765000,1094000,14905,2,10,39,42,0
773000,1094000,14906,3,23,23,42,0
781000,1094000,14907,3,17,24,53,0
789000,1094000,14908,2,14,27,47,0
797000,1094000,14909,8,21,27,52,0
805000,1094000,14910,2,20,11,58,0
813000,1094000,14911,5,24,17,49,0
821000,1094000,14912,2,32,13,42,0
829000,1094000,14913,2,19,14,57,0
837000,1094000,14914,3,22,23,45,0
845000,1094000,14915,5,31,30,51,0
853000,1094000,14916,3,25,16,50,0
861000,1094000,14917,6,30,9,49,0
869000,1094000,14918,1,57,2,31,0
877000,1094000,14919,0,20,0,62,0
885000,1094000,14920,1,32,1,56,0
893000,1094000,14921,0,40,1,54,0
901000,1094000,14922,0,24,6,48,0
909000,1094000,14923,2,26,3,41,0
917000,1094000,14924,0,40,3,58,0
925000,1094000,14925,0,25,0,33,0
933000,1094000,14926,0,2,0,2,0
-43000,1086000,15100,76,0,0,0,0
-35000,1086000,15101,71,0,0,0,0
-27000,1086000,15102,70,0,0,0,0
-19000,1086000,15103,76,0,0,0,0
-11000,1086000,15104,84,0,0,0,0
-3000,1086000,15105,65,0,0,0,0
5000,1086000,15106,51,0,0,0,0
13000,1086000,15107,73,0,0,0,0
21000,1086000,15108,63,0,0,0,0
29000,1086000,15109,65,1,0,0,0
37000,1086000,15110,67,0,0,0,0
45000,1086000,15111,64,1,0,0,0
53000,1086000,15112,54,11,0,0,0
61000,1086000,15113,64,2,0,0,0
69000,1086000,15114,50,8,0,0,0
77000,1086000,15115,77,1,0,0,0
85000,1086000,15116,74,2,0,0,0
93000,1086000,15117,41,33,0,0,0
101000,1086000,15118,0,66,5,0,0
109000,1086000,15119,0,59,3,0,0
117000,1086000,15120,0,59,18,0,0
125000,1086000,15121,0,66,14,0,0
133000,1086000,15122,1,60,11,0,0
141000,1086000,15123,12,61,4,0,0
149000,1086000,15124,25,47,1,0,0
157000,1086000,15125,49,32,2,0,0
165000,1086000,15126,18,56,9,0,0
173000,1086000,15127,0,47,31,1,0
181000,1086000,15128,0,59,23,11,0
189000,1086000,15129,0,55,16,23,0
197000,1086000,15130,0,49,13,23,0
205000,1086000,15131,0,52,16,26,0
213000,1086000,15132,1,50,9,23,0
221000,1086000,15133,2,49,7,23,0
229000,1086000,15134,4,46,8,25,0
237000,1086000,15135,1,45,28,23,0
245000,1086000,15136,0,41,9,39,0
253000,1086000,15137,0,33,24,25,0
261000,1086000,15138,0,40,30,27,0
269000,1086000,15139,0,33,15,44,0
277000,1086000,15140,0,16,17,54,0
285000,1086000,15141,8,23,9,47,0
293000,1086000,15142,10,13,7,63,0
301000,1086000,15143,3,10,0,60,0
309000,1086000,15144,2,7,3,71,0
317000,1086000,15145,6,5,4,57,0
325000,1086000,15146,2,3,6,67,0
333000,1086000,15147,3,26,10,46,0
341000,1086000,15148,5,42,6,40,0
349000,1086000,15149,7,33,14,45,0
357000,1086000,15150,1,42,10,40,0
365000,1086000,15151,0,31,5,48,0
373000,1086000,15152,1,44,4,42,0
381000,1086000,15153,0,43,3,30,0
389000,1086000,15154,0,45,16,28,0
397000,1086000,15155,0,35,16,33,0
405000,1086000,15156,0,35,17,43,0
413000,1086000,15157,4,20,10,59,0
421000,1086000,15158,0,22,17,60,0
429000,1086000,15159,1,41,8,50,0
437000,1086000,15160,3,42,4,48,0
445000,1086000,15161,0,43,13,47,0
453000,1086000,15162,3,37,14,44,0
461000,1086000,15163,5,39,9,43,0
469000,1086000,15164,5,32,17,33,0
477000,1086000,15165,8,27,30,24,0
485000,1086000,15166,6,16,35,34,0
493000,1086000,15167,0,31,6,50,0
501000,1086000,15168,1,34,11,34,0
509000,1086000,15169,2,33,7,42,0
517000,1086000,15170,1,33,10,39,0
525000,1086000,15171,1,32,6,30,0
533000,1086000,15172,2,31,8,29,0
541000,1086000,15173,0,36,10,33,0
549000,1086000,15174,0,46,7,46,0
557000,1086000,15175,0,50,7,46,0
565000,1086000,15176,0,54,2,31,0
573000,1086000,15177,0,47,4,35,0
581000,1086000,15178,0,37,3,53,0
589000,1086000,15179,0,46,5,44,0
597000,1086000,15180,0,50,4,37,0
605000,1086000,15181,0,32,9,50,0
613000,1086000,15182,0,33,6,48,0
621000,1086000,15183,2,35,9,54,0
629000,1086000,15184,1,28,6,38,0
637000,1086000,15185,3,13,2,39,0
645000,1086000,15186,1,17,4,38,0
653000,1086000,15187,0,22,9,30,0
661000,1086000,15188,4,17,10,44,0
669000,1086000,15189,0,32,17,54,0
677000,1086000,15190,1,26,12,45,0
685000,1086000,15191,1,11,16,54,0
693000,1086000,15192,1,32,18,54,0
701000,1086000,15193,1,50,2,40,0
709000,1086000,15194,2,49,4,42,0
717000,1086000,15195,2,61,1,29,0
725000,1086000,15196,2,47,3,36,0
733000,1086000,15197,1,40,4,50,0
741000,1086000,15198,3,25,8,56,0
749000,1086000,15199,1,26,16,56,0
757000,1086000,15200,2,14,19,50,0
765000,1086000,15201,1,9,21,57,0
773000,1086000,15202,5,7,45,34,0
781000,1086000,15203,6,4,25,15,0
789000,1086000,15204,7,1,34,15,0
797000,1086000,15205,2,25,30,40,0
805000,1086000,15206,2,22,18,40,0
813000,1086000,15207,3,50,13,18,0
821000,1086000,15208,3,27,11,52,0
829000,1086000,15209,1,51,7,30,0
837000,1086000,15210,3,13,23,55,0
845000,1086000,15211,2,16,21,59,0
853000,1086000,15212,5,21,10,29,0
861000,1086000,15213,3,44,4,41,0
869000,1086000,15214,0,19,4,60,0
877000,1086000,15215,0,6,3,73,0
885000,1086000,15216,0,17,10,64,0
893000,1086000,15217,0,23,23,52,0
901000,1086000,15218,0,33,4,60,0
909000,1086000,15219,0,25,8,52,0
917000,1086000,15220,0,37,3,45,0
925000,1086000,15221,0,20,8,20,0
933000,1086000,15222,0,19,2,7,0
-51000,1078000,15395,0,1,0,0,0
-43000,1078000,15396,44,1,0,0,0
-35000,1078000,15397,69,0,0,0,0
-27000,1078000,15398,63,0,0,0,0
-19000,1078000,15399,55,0,0,0,0
-11000,1078000,15400,63,0,0,0,0
-3000,1078000,15401,63,0,0,0,0
5000,1078000,15402,58,0,0,0,0
13000,1078000,15403,62,0,0,0,0
21000,1078000,15404,71,0,0,0,0
29000,1078000,15405,67,3,0,0,0
37000,1078000,15406,67,1,0,0,0
45000,1078000,15407,66,4,0,0,0
53000,1078000,15408,38,8,0,0,0
61000,1078000,15409,55,7,0,0,0
69000,1078000,15410,61,7,2,0,0
77000,1078000,15411,62,8,0,0,0
85000,1078000,15412,69,1,0,0,0
93000,1078000,15413,69,5,0,0,0
101000,1078000,15414,24,46,2,0,0
109000,1078000,15415,7,58,3,1,0
117000,1078000,15416,6,55,6,0,0
125000,1078000,15417,4,66,10,0,0
133000,1078000,15418,1,65,8,0,0
141000,1078000,15419,0,64,8,0,0
149000,1078000,15420,36,37,1,0,0
157000,1078000,15421,22,44,0,0,0
165000,1078000,15422,8,61,8,0,0
173000,1078000,15423,0,60,10,1,0
181000,1078000,15424,0,67,11,11,0
189000,1078000,15425,0,64,13,14,0
197000,1078000,15426,1,62,11,15,0
205000,1078000,15427,3,57,9,26,0
213000,1078000,15428,0,47,7,33,0
221000,1078000,15429,4,54,5,20,0
229000,1078000,15430,6,46,8,13,0
237000,1078000,15431,1,46,18,23,0
245000,1078000,15432,0,40,9,20,0
253000,1078000,15433,3,51,10,18,0
261000,1078000,15434,3,35,28,18,0
269000,1078000,15435,3,27,7,45,0
277000,1078000,15436,11,4,11,55,0
285000,1078000,15437,4,7,6,65,0
293000,1078000,15438,9,31,5,35,0
301000,1078000,15439,10,33,5,34,0
309000,1078000,15440,13,12,6,46,0
317000,1078000,15441,9,24,7,46,0
325000,1078000,15442,10,6,4,54,0
333000,1078000,15443,17,12,5,54,0
341000,1078000,15444,14,26,2,46,0
349000,1078000,15445,16,19,4,59,0
357000,1078000,15446,3,33,6,51,0
365000,1078000,15447,2,39,6,53,0
373000,1078000,15448,0,51,1,32,0
381000,1078000,15449,2,32,8,49,0
389000,1078000,15450,4,34,12,44,0
397000,1078000,15451,0,43,6,46,0
405000,1078000,15452,1,32,16,53,0
413000,1078000,15453,0,24,21,50,0
421000,1078000,15454,1,31,9,65,0
429000,1078000,15455,0,57,4,37,0
437000,1078000,15456,0,40,6,41,0
445000,1078000,15457,0,45,10,51,0
453000,1078000,15458,1,44,8,48,0
461000,1078000,15459,1,34,18,38,0
469000,1078000,15460,3,22,30,28,0
477000,1078000,15461,8,23,31,44,0
485000,1078000,15462,15,20,30,28,0
493000,1078000,15463,4,27,19,33,0
501000,1078000,15464,0,31,4,51,0
509000,1078000,15465,4,21,9,40,0
517000,1078000,15466,8,35,19,35,0
525000,1078000,15467,1,45,4,28,0
533000,1078000,15468,1,28,6,45,0
541000,1078000,15469,4,13,18,53,0
549000,1078000,15470,0,30,6,24,0
557000,1078000,15471,2,60,7,28,0
565000,1078000,15472,1,51,4,33,0
573000,1078000,15473,0,46,10,28,0
581000,1078000,15474,0,50,2,39,0
589000,1078000,15475,0,57,2,30,0
597000,1078000,15476,0,41,3,46,0
605000,1078000,15477,2,35,3,39,0
613000,1078000,15478,2,24,4,58,0
621000,1078000,15479,1,33,6,58,0
629000,1078000,15480,2,7,4,17,0
637000,1078000,15481,1,5,2,15,0
645000,1078000,15482,1,10,2,13,0
653000,1078000,15483,0,10,6,17,0
661000,1078000,15484,2,13,14,34,0
669000,1078000,15485,2,31,13,50,0
677000,1078000,15486,2,15,20,50,0
685000,1078000,15487,1,23,36,37,0
693000,1078000,15488,1,32,14,51,0
701000,1078000,15489,1,36,5,55,0
709000,1078000,15490,4,46,6,45,0
717000,1078000,15491,4,52,4,41,0
725000,1078000,15492,0,27,18,51,0
733000,1078000,15493,6,20,25,49,0
741000,1078000,15494,4,46,7,42,0
749000,1078000,15495,0,34,5,41,0
757000,1078000,15496,0,22,19,49,0
765000,1078000,15497,2,17,25,46,0
773000,1078000,15498,5,10,53,19,0
781000,1078000,15499,6,1,49,14,0
789000,1078000,15500,1,11,12,54,0
797000,1078000,15501,1,44,3,50,0
805000,1078000,15502,0,27,0,8,0
813000,1078000,15503,1,44,10,45,0
821000,1078000,15504,0,56,8,39,0
829000,1078000,15505,1,49,1,49,0
837000,1078000,15506,3,41,14,50,0
845000,1078000,15507,0,40,5,46,0
853000,1078000,15508,2,26,29,37,0
861000,1078000,15509,5,8,25,51,0
869000,1078000,15510,2,2,15,59,0
877000,1078000,15511,1,11,9,67,0
885000,1078000,15512,1,9,21,60,0
893000,1078000,15513,2,24,15,48,0
901000,1078000,15514,3,21,19,50,0
909000,1078000,15515,1,30,1,50,0
917000,1078000,15516,1,20,4,52,0
925000,1078000,15517,2,31,5,38,0
933000,1078000,15518,0,17,1,22,0
-43000,1070000,15692,13,0,0,0,0
-35000,1070000,15693,67,0,0,0,0
-27000,1070000,15694,60,0,0,0,0
-19000,1070000,15695,61,0,0,0,0
-11000,1070000,15696,69,0,0,0,0
-3000,1070000,15697,67,0,0,0,0
5000,1070000,15698,64,0,0,0,0
13000,1070000,15699,74,0,0,0,0
21000,1070000,15700,71,0,0,0,0
29000,1070000,15701,78,0,0,0,0
37000,1070000,15702,58,1,0,0,0
45000,1070000,15703,67,3,0,0,0
53000,1070000,15704,63,3,0,0,0
61000,1070000,15705,70,5,0,0,0
69000,1070000,15706,77,2,0,0,0
77000,1070000,15707,78,3,0,0,0
85000,1070000,15708,67,12,0,0,0
93000,1070000,15709,75,4,0,0,0
101000,1070000,15710,42,39,0,0,0
109000,1070000,15711,20,53,1,0,0
117000,1070000,15712,8,61,2,0,0
125000,1070000,15713,0,61,12,0,0
133000,1070000,15714,3,58,13,0,0
141000,1070000,15715,0,54,20,0,0
149000,1070000,15716,12,48,10,0,0
157000,1070000,15717,8,60,1,0,0
165000,1070000,15718,3,70,1,0,0
173000,1070000,15719,1,65,6,0,0
181000,1070000,15720,0,61,15,4,0
189000,1070000,15721,2,56,18,7,0
197000,1070000,15722,1,52,18,10,0
205000,1070000,15723,5,49,23,12,0
213000,1070000,15724,0,56,13,17,0
221000,1070000,15725,1,53,18,16,0
