"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
429000,1070000,15751,0,0.200526315789474,0.668421052631579,0,4.27789473684211,0,0,0.701842105263158,0,0,0.601578947368421,2.32276315789474,0,5.44763157894737,0,0.133684210526316,4.64552631578947,0,0,0,0.167105263157895,0,1.88828947368421,0,3.94368421052632,0,0,0,0
437000,1070000,15752,0.242794117647059,0,0,0,8.46044117647059,0,0,1.34470588235294,0,0,0.280147058823529,1.96102941176471,0,4.91191176470588,0,0.261470588235294,4.81852941176471,0,0,0,0.242794117647059,0,2.61470588235294,0,1.28867647058824,0,0,0,0
445000,1070000,15753,0,0,0.947761194029851,0,7.98014925373134,0,0,1.00462686567164,0,0,0.625522388059702,1.30791044776119,0,4.94731343283582,0,0,4.85253731343284,0,0,0,0,0,1.17522388059701,0,3.27925373134328,0,0,0,0
453000,1070000,15754,0,0.116973684210526,0.434473684210526,0,5.01315789473684,0,0,4.11078947368421,0.284078947368421,0,0,0.635,0,8.37197368421053,0,0,1.23657894736842,0,0,0,0.735263157894737,0,1.30342105263158,0,2.67368421052632,0,0,0,0
461000,1070000,15755,0,0,0,0,4.88461538461539,0,0,0.830384615384615,0,0,0,1.48166666666667,0,8.46666666666667,0,0,2.03525641025641,0,0,0,1.15602564102564,0,1.97012820512821,0,5.30794871794872,0,0,0,0
469000,1070000,15756,0,0,0,0,5.2713698630137,0,0,0.695890410958904,0,0,0.417534246575342,0.417534246575342,0,9.18575342465753,0,0,2.40082191780822,0,0.104383561643836,0,2.71397260273973,0.121780821917808,0.434931506849315,0,4.99301369863014,0,0,0,0
477000,1070000,15757,0,0,0,0,3.56643835616438,0,0,1.56575342465753,0.104383561643836,0,0,0,0,5.9672602739726,0,0,0.591506849315068,0,0.313150684931507,0,3.74041095890411,1.00904109589041,0.782876712328767,0,5.72369863013699,0,0,0,0
485000,1070000,15758,0,0,0,0,2.04390625,0,0,1.11125,0,0,0,0.15875,0,6.68734375,0,0.079375,1.666875,0,0,0,11.2315625,1.17078125,0.0396875,0,2.95671875,0,0,0,0
493000,1070000,15759,0,0,0,0,2.76280701754386,0,0,0.245087719298246,0,0,0,0,0,4.54526315789474,0,0,0.824385964912281,0,0.155964912280702,0,9.6921052631579,2.33947368421053,0.668421052631579,0,3.78771929824561,0,0,0,0
501000,1070000,15760,0,0,0,0,2.3648275862069,0,0,0,0,0,0,0,0,0,0,0,0.10948275862069,0,0.131379310344828,0,15.721724137931,4.55448275862069,0.372241379310345,0,3.04362068965517,0,0,0,0
509000,1070000,15761,0,0,0,0,5.67266666666667,0,0,0,0,0,0,0.254,0,0.127,0,0,0.550333333333333,0,0.762,0,9.9695,5.29166666666667,0.211666666666667,0,0.169333333333333,0,0,0,0
517000,1070000,15762,0,0,0,0,8.9154,0,0,0,0,0,0,0.2794,0,1.4224,0,0,1.524,0,0.5588,0,7.7724,2.1844,1.2446,0,1.4732,0,0,0,0
525000,1070000,15763,0,0,0,0,4.42575757575758,0,0,0,0,0,0,0.365606060606061,0,0.115454545454545,0,0,1.44318181818182,0,0.288636363636364,0,18.9922727272727,1.67409090909091,0.519545454545455,0,0.711969696969697,0,0,0,0
533000,1070000,15764,0,0,0,0,1.96102941176471,0,0,0.448235294117647,0,0,0,0.0933823529411765,0,0,0,0,1.19529411764706,0,0.186764705882353,0,22.9720588235294,0,1.92367647058824,0,1.97970588235294,0,0,0,0
541000,1070000,15765,0,0,0,0,6.58677966101695,0,0,0,0,0,0,0.624237288135593,0,3.57322033898305,0,0,3.53016949152542,0,0.516610169491525,0,10.8272881355932,0.215254237288136,2.02338983050847,0,1.98033898305085,0,0,0,0
549000,1070000,15766,0,0.47625,0.635,0,7.08421875,0,0,0,0,0,0.7540625,0.2778125,0,3.9290625,0,0,9.90203125,0,0,0,4.42515625,0.238125,1.42875,0,0.873125,0,0,0,0
557000,1070000,15767,0,0,0.832786885245902,0,5.0383606557377,0,0,0.208196721311475,0,0,0.374754098360656,0.291475409836066,0,3.16459016393443,0,0.208196721311475,10.9303278688525,0,0.374754098360656,0,1.41573770491803,1.41573770491803,1.45737704918033,0,0.707868852459016,0,0,0,0
565000,1070000,15768,0,0.471714285714286,2.12271428571429,0,5.461,0,0,0,0.435428571428571,0,1.05228571428571,0.925285714285714,0,1.54214285714286,0,0.217714285714286,9.43428571428571,0,0,0,2.99357142857143,4.28171428571429,1.36071428571429,0,0.834571428571429,0,0,0,0
573000,1070000,15769,0,0,2.40145454545455,0,3.32509090909091,0,0,1.03909090909091,0,0,0.923636363636364,0.323272727272727,0,3.64836363636364,0,0.277090909090909,12.2150909090909,0,0,0,1.57018181818182,2.95563636363636,2.63236363636364,0,2.23981818181818,0,0,0,0
581000,1070000,15770,0,0,1.63285714285714,0,3.66485714285714,0,0,4.89857142857143,0,0,2.06828571428571,0.435428571428571,0,3.86442857142857,0,0.272142857142857,12.7907142857143,0,0,0,1.99571428571429,0,1.17928571428571,0,0.181428571428571,0,0,0,0
589000,1070000,15771,0,0,3.02985714285714,0,5.969,0,0,3.048,0,0,1.45142857142857,2.35857142857143,0,0.997857142857143,0,0.526142857142857,11.43,0,0.163285714285714,0,0,0.435428571428571,0.471714285714286,0,0.816428571428572,0,0,0,0
597000,1070000,15772,0,0,0.832786885245902,0,2.74819672131148,0,0,2.45672131147541,0,0,0.374754098360656,2.12360655737705,0,6.53737704918033,0,1.02016393442623,10.8470491803279,0,0,0,2.41508196721311,1.24918032786885,0.291475409836066,0,0.666229508196721,0,0,0,0
605000,1070000,15773,0,0,1.39884057971014,0,5.31927536231884,0,0,4.01246376811594,0,0,0.441739130434783,1.74855072463768,0,4.14130434782609,0,0.184057971014493,9.42376811594203,0,0,0,3.64434782608696,0.368115942028986,0.920289855072464,0,1.10434782608696,0,0,0,0
613000,1070000,15774,0,0.0747058823529412,0.224117647058824,0,3.64191176470588,0,0,4.42632352941177,0,0,0.672352941176471,0.691029411764706,0,2.91352941176471,0,0,2.61470588235294,0,0,0,13.3910294117647,0.522941176470588,0.859117647058824,0,1.88632352941176,0,0,0,0
621000,1070000,15775,0,0.208767123287671,0.417534246575342,0,3.75780821917808,0,0,6.33260273972603,0,0,0.173972602739726,1.51356164383562,0,3.32287671232877,0,0.313150684931507,5.28876712328767,0,0.260958904109589,0,8.78561643835616,0,1.04383561643836,0,0.661095890410959,0,0,0,0
629000,1070000,15776,0,0.859117647058824,0.597647058823529,0,4.10882352941177,0,0,11.2058823529412,0,0,0,0.298823529411765,0,2.87617647058824,0,0.186764705882353,15.0532352941176,0,0.373529411764706,0,4.10882352941177,0,2.95088235294118,0,0.448235294117647,0,0,0,0
637000,1070000,15777,0,0,1.35193548387097,0,4.0558064516129,0,0,16.8787096774194,0,0,0,0.696451612903226,0,4.17870967741935,0,0,8.07064516129032,0,0,0,5.65354838709677,0.245806451612903,1.96645161290323,0,0,0,1.67967741935484,0,0
645000,1070000,15778,0,0,3.4528125,0,0.635,0,0,11.1125,0,0,0,0.2778125,0,3.33375,0,0,15.5971875,0,0,0,12.7,0,4.1671875,0,3.6115625,0,0,0,0
653000,1070000,15779,0,0.335471698113208,0,0,4.67264150943396,0,0,15.2160377358491,0,0,1.19811320754717,0.335471698113208,0,5.12792452830189,0,0,5.43943396226415,0,0,0,9.24943396226415,0,0.814716981132075,0,2.49207547169811,0,0,0,0
661000,1070000,15780,0,0,1.3483950617284,0,1.47382716049383,0,0,10.9125925925926,0,0,0.15679012345679,1.09753086419753,0,4.79777777777778,0,0.109753086419753,4.39012345679012,0,0,0,3.54345679012346,0,1.50518518518519,0,2.94765432098765,0,0,0,0
669000,1070000,15781,0,0,1.02305555555556,0,3.43958333333333,0,0,11.90625,0,0,0.881944444444444,0.564444444444444,0,3.13972222222222,0,0.705555555555556,5.02708333333333,0,0,0,1.30527777777778,0,2.8575,0,4.90361111111111,0,0,0,0
677000,1070000,15782,0,0,1.67013698630137,0,3.75780821917808,0,0,7.55041095890411,0,0,0.243561643835616,0.382739726027397,0,7.70698630136986,0,0.173972602739726,7.79397260273973,0,0,0,1.25260273972603,0,2.78356164383562,0,4.5754794520548,0,0,0,0
685000,1070000,15783,0,0,0,0,2.84842857142857,0,0,4.98928571428571,0,0,0,1.46957142857143,0,2.413,0,0,3.99142857142857,0,0,0,0,0,2.84842857142857,0,8.18242857142857,0,0,0,0
693000,1070000,15784,0,1.08618421052632,0.267368421052632,0,3.6596052631579,0,0,9.45815789473684,0,0,0,1.03605263157895,0,5.61473684210526,0,0,0.233947368421053,0,0,0,1.78802631578947,0,4.22776315789474,0,3.59276315789474,0,0,0,0
701000,1070000,15785,0,0.586153846153846,0,0,2.89820512820513,0,0,10.8764102564103,0,0,0,1.2374358974359,0,8.48294871794872,0,0,0.814102564102564,0,0,0,1.27,0,3.30525641025641,0,1.62820512820513,0,0,0,0
709000,1070000,15786,0,1.12346153846154,0.455897435897436,0,4.62410256410256,0,0,7.94564102564103,0,0,0.293076923076923,1.44910256410256,0,5.09628205128205,0,0,5.24282051282051,0,0,0,0.390769230769231,0.13025641025641,0.455897435897436,0,2.34461538461538,0,0,0,0
717000,1070000,15787,0,0,2.27948717948718,0.521025641025641,5.43820512820513,0,0,7.00128205128205,0,0,0.781538461538462,2.44230769230769,0,3.12615384615385,0,0,12.0161538461538,0,0,0,0.227948717948718,0.846666666666667,0.618717948717949,0,0.521025641025641,0,0,0,0
725000,1070000,15788,0,0,0,0.28038961038961,2.70493506493506,0,0,4.0738961038961,0,0,0.461818181818182,1.50090909090909,0,7.27363636363636,0,0,5.49233766233766,0,0,0,2.06168831168831,0.131948051948052,1.38545454545455,0,2.85337662337662,0,0,0,0
733000,1070000,15789,0,0,0,1.98328767123288,0.991643835616438,0,0,2.00068493150685,0,0,0,0.626301369863014,0,6.61095890410959,0,0,2.59219178082192,0,0,0,3.93178082191781,0.487123287671233,3.04452054794521,0,2.62698630136986,0,0,0,0.0695890410958904
741000,1070000,15790,0.0488461538461539,0.0814102564102564,0.455897435897436,3.46807692307692,2.13294871794872,0,0,0.781538461538462,0,0,0.13025641025641,1.00948717948718,0,3.33782051282051,0,0,7.03384615384615,0,0,0,8.51551282051282,0,0.26051282051282,0,0.569871794871795,0,0,0,0
749000,1070000,15791,0,0,0,2.34207792207792,2.73792207792208,0,0,1.30298701298701,0,0,0,1.03909090909091,0,4.33779220779221,0,0,3.46363636363636,0,0,0,14.5307792207792,0.065974025974026,0.32987012987013,0,0.461818181818182,0,0,0,0
757000,1070000,15792,0,0,0,1.41724637681159,1.27,0,0,0,0,0,0,0,0,1.76695652173913,0,0,0.49695652173913,0,0.0736231884057971,0,15.773768115942,0.607391304347826,1.32521739130435,0,2.17188405797101,0,0,0,0
765000,1070000,15793,0.0747058823529412,0.224117647058824,0,3.30573529411765,1.21397058823529,0,0,0.186764705882353,0,0,0,0.298823529411765,0,2.70808823529412,0,0,2.29720588235294,0,0,0,6.64882352941177,0.336176470588235,0.840441176470588,0,4.18352941176471,0,0,0,0
773000,1070000,15794,0,0,0,1.36921875,1.190625,0,0,0.47625,0,0,0,0.5159375,0,1.9446875,0,0,2.08359375,0,0,0,10.37828125,0.555625,0.45640625,0,4.98078125,0,0,0,0.1984375
781000,1070000,15795,0,0,0,0,0.45640625,0,0,0,0,0,0,0,0,0,0,0,0.13890625,0,0,0,10.31875,0.29765625,0.7540625,0,7.67953125,0,0,0,0
789000,1070000,15796,0.0529166666666667,0,0,1.39347222222222,1.18180555555556,0,0,3.51013888888889,0,0,0.423333333333333,1.32291666666667,0,2.34597222222222,0,0.246944444444444,3.10444444444444,0,0,0,5.46805555555556,0.335138888888889,3.68652777777778,0,2.52236111111111,0,0,0,0
797000,1070000,15797,0,0,0,5.02851351351351,2.64297297297297,0,0,6.36716216216216,0,0,0,0.480540540540541,0,2.16243243243243,0,0.137297297297297,10.8464864864865,0,0,0,0.205945945945946,0.154459459459459,0.583513513513514,0,0,0,0,0,0
805000,1070000,15798,0,0.415192307692308,0.341923076923077,5.715,0.879230769230769,0,0,6.22788461538462,0,0,0.244230769230769,0.830384615384615,0,2.41788461538462,0,0,6.83846153846154,0,0,0,0,0,0.708269230769231,0,1.80730769230769,0,0,0,0
813000,1070000,15799,0,0.147246376811594,0.0920289855072464,2.37434782608696,3.16579710144928,0,0,8.63231884057971,0,0,0.184057971014493,1.1963768115942,0,1.28840579710145,0,0.128840579710145,1.89579710144928,0,0,0,0,0.25768115942029,1.91420289855072,0,1.61971014492754,0,0,0,0
821000,1070000,15800,0,1.00462686567164,0.0947761194029851,0.606567164179105,3.1465671641791,0,0,4.24597014925373,0,0,0.606567164179105,3.94268656716418,0,1.32686567164179,0,0.606567164179105,4.94731343283582,0,0,0,0.265373134328358,0.303283582089552,1.95238805970149,0,0.625522388059702,0,0,0,0
829000,1070000,15801,0,0,0,3.10242857142857,1.34257142857143,0,0,0.870857142857143,0,0,0.163285714285714,1.34257142857143,0,1.48771428571429,0,0,1.016,0,0,0,8.65414285714286,1.63285714285714,1.05228571428571,0,1.03414285714286,0,0,0,0
837000,1070000,15802,0,0.331304347826087,0,2.83449275362319,2.26391304347826,0,0,0.736231884057971,0,0,0,0.533768115942029,0,3.07376811594203,0,0.128840579710145,0.901884057971015,0,0,0,1.47246376811594,1.43565217391304,2.59521739130435,0,2.22710144927536,0,0,0,0
845000,1070000,15803,0,0.547076923076923,0,4.96276923076923,2.09061538461538,0,0,2.20784615384615,0,0,0.117230769230769,1.17230769230769,0,1.91476923076923,0,0,4.27892307692308,0,0,0,0,0,1.30907692307692,0,4.20076923076923,0,0,0,0
853000,1070000,15804,0,0.410882352941176,0,3.28705882352941,1.04588235294118,0,0,1.41941176470588,0,0,0,0.971176470588235,0,2.09176470588235,0,0.130735294117647,2.31588235294118,0,0,0,0,0,3.73529411764706,0,3.90338235294118,0,0,0,0
861000,1070000,15805,0.127,0.381,0,1.12485714285714,2.32228571428571,0,0,0.689428571428571,0,0,0,1.27,0,2.17714285714286,0,0.181428571428571,3.77371428571429,0,0,0,2.21342857142857,0.254,2.44928571428571,0,3.95514285714286,0,0,0,0
869000,1070000,15806,0,0.15679012345679,0.282222222222222,0.721234567901235,2.90061728395062,0,0,2.96333333333333,0,0,0.250864197530864,0.250864197530864,0,0.517407407407407,0,0.125432098765432,8.62345679012346,0,0,0,4.06086419753086,2.14802469135802,1.27,0,2.27345679012346,0,0,0,0
877000,1070000,15807,0,0.15679012345679,0,1.42679012345679,2.94765432098765,0,0,3.26123456790123,0,0,0.250864197530864,0.548765432098765,0,4.62530864197531,0,0.15679012345679,4.45283950617284,0,0,0,7.2437037037037,0,2.38320987654321,0,3.26123456790123,0,0,0,0
885000,1070000,15808,0,0.200526315789474,0,0,1.95513157894737,0,0,7.80381578947368,0,0,0.367631578947368,3.175,0,5.14684210526316,0,0,4.79592105263158,0,0,0,2.23921052631579,0.835526315789474,2.07210526315789,0,1.25328947368421,0,0,0,0
893000,1070000,15809,0,0.916065573770492,0,0,1.99868852459016,0,0,2.41508196721311,0,0,0.749508196721312,7.66163934426229,0,0.957704918032787,0,0,1.7072131147541,0,0,0,3.12295081967213,0.936885245901639,4.08065573770492,0,3.20622950819672,0,0,0,0
901000,1070000,15810,0,0.73421875,0,0,3.2146875,0,0,2.91703125,0,0,0,3.2146875,0,2.06375,0,0,0.873125,0,0,0,1.508125,2.4209375,6.33015625,0,2.36140625,0,0,0,0.1190625
909000,1070000,15811,0,0.493888888888889,0.352777777777778,0,0.564444444444444,0,0,2.78694444444444,0,0,0,5.60916666666667,0,7.12611111111111,0,0,1.19944444444444,0,0,0,2.01083333333333,0,4.86833333333333,0,2.62819444444444,0,0,0,0.0705555555555556
917000,1070000,15812,0,0.105833333333333,0,0.388055555555556,3.13972222222222,0,0,3.52777777777778,0,0,0,3.28083333333333,0,0.987777777777778,0,0,3.175,0,0,0,0.705555555555556,2.16958333333333,4.55083333333333,0,2.78694444444444,0,0,0,0
925000,1070000,15813,0,1.22296296296296,0.658518518518519,0.658518518518519,3.57481481481482,0,0,4.1862962962963,0,0,0.282222222222222,0.658518518518519,0,1.22296296296296,0,0,3.62185185185185,0,0,0,0,3.10444444444444,1.22296296296296,0,4.23333333333333,0,0,0,0.47037037037037
933000,1070000,15814,0,0,0,0,0,0,0,8.382,0,0,8.128,1.016,0,1.905,0,0,6.858,0,0,0,0,3.302,0,0,1.27,0,0,0,0
-35000,1062000,15989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-27000,1062000,15990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-19000,1062000,15991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0
-11000,1062000,15992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3000,1062000,15993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5000,1062000,15994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13000,1062000,15995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21000,1062000,15996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,1062000,15997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37000,1062000,15998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,1062000,15999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0371428571429,0,0,0,0,0,0,0,0,0,0
53000,1062000,16000,0,2.90285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26571428571429,0,0,21.0457142857143,0,0,0,0,0,0,0,0,0,0
61000,1062000,16001,0,0.508,0.677333333333333,0,0,0,0,0,0,0,1.016,0,0,0,0,0,0,0,24.2993333333333,0,0,1.94733333333333,0,0,0,0,0,0,0
69000,1062000,16002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77000,1062000,16003,0,2.75166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7583333333333,0,0,5.715,0,0,0,0,0,0,0
85000,1062000,16004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,0,0,0,0,0,0
93000,1062000,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.035,0,0,3.175,0,0,0,0,0,0,0
101000,1062000,16006,0,3.38666666666667,0,0,0,0,0,0,0,0,7.62,0,0,0,0,0,0,0,11.0066666666667,0,0,2.54,0,0,0,0,0,0,0
109000,1062000,16007,0,0.239622641509434,0,0,0.14377358490566,0,0,0,0,0,4.16943396226415,0,0,0,0,0,0,0,6.25415094339623,0,0,10.4715094339623,0,0,0,0,0,0,0.119811320754717
117000,1062000,16008,0,0.297234042553192,0,0,0,0,0,0,0,0,3.43170212765957,0,0,0,0,0.135106382978723,0.216170212765957,0,6.02574468085106,0,0,7.97127659574468,0,0,2.0536170212766,0,0,0,0
125000,1062000,16009,0,0.73741935483871,2.33516129032258,0,1.70016129032258,0,0,0,0,0,4.03532258064516,0,0,0,0,0.819354838709677,0.983225806451613,0,6.18612903225806,0,0,4.445,0,0,2.35564516129032,0,0,0.143387096774194,0.10241935483871
133000,1062000,16010,0,0.758472222222222,2.02847222222222,0,2.55763888888889,0,0,0.176388888888889,0,0,1.92263888888889,0,0,0,0,1.12888888888889,7.49652777777778,0,6.75569444444444,0,0,1.37583333333333,0,0,2.50472222222222,0,0,0,0
141000,1062000,16011,0,1.97303571428571,1.85964285714286,0,1.02053571428571,0,0,0,0,0,4.60375,0,0,0,0,1.31535714285714,1.04321428571429,0,10.5908928571429,0,0,2.88017857142857,0,0,1.06589285714286,0,0,0,0
149000,1062000,16012,0,0.287547169811321,0.287547169811321,0,0.407358490566038,0,0,0,0,0,0.862641509433962,0,0,0,0,0,0,0,17.0371698113208,0,0,3.90584905660377,0,0,0.383396226415094,0,0,0,0
157000,1062000,16013,0,0,0,0,0,0,0,0,0,0,0.362857142857143,0,0,0,0,0,0,0,17.8404761904762,0,0,1.57238095238095,0,0,0,0,0,0,0
165000,1062000,16014,0,1.27,0.554181818181818,0,0.277090909090909,0,0,0,0,0,1.73181818181818,0,0,0,0,0.923636363636364,0.692727272727273,0,12.2381818181818,0,0,3.302,0,0,0.415636363636364,0,0,0,0.230909090909091
173000,1062000,16015,0,7.06549295774648,3.02295774647887,0,0,0,0,0,0,0,4.61492957746479,0,0,0,0,0.286197183098592,1.48464788732394,0,8.19239436619718,0,0.429295774647887,3.54169014084507,0,0,0,0,0,0,0
181000,1062000,16016,0,6.80118421052632,4.47842105263158,0,0.802105263157895,0,0,0,0,0,3.96039473684211,0,0,0,0,0.9525,2.47315789473684,0,4.94631578947368,0,0,1.16973684210526,0,0,2.62355263157895,0,0,0,0
189000,1062000,16017,0,4.48348484848485,3.40590909090909,0,0.269393939393939,0,0,0,0,0,5.36863636363636,0,0,0,0,0.692727272727273,7.25439393939394,0,0.808181818181818,0,0.173181818181818,0,0,0,3.175,0,0,0.962121212121212,0
197000,1062000,16018,0.0747058823529412,2.61470588235294,3.32441176470588,0,0.224117647058824,0,0,0,0,0,5.24808823529412,0,0,0,0,0.3175,5.80838235294118,0,3.88470588235294,0,4.53838235294118,1.34470588235294,0,0,3.26838235294118,0,0,0.186764705882353,0
205000,1062000,16019,0,1.61636363636364,1.03909090909091,0,0.692727272727273,0,0,0,0,0,2.38606060606061,0,0,0,0.346363636363636,0.346363636363636,7.58151515151515,0,2.36681818181818,0,2.54,1.00060606060606,0,0,6.85030303030303,0,0,0.692727272727273,0
213000,1062000,16020,0.0758208955223881,2.84328358208955,1.61119402985075,0,0.663432835820896,0,0,0,0,0,1.8765671641791,0,0,0,0.151641791044776,0.834029850746269,7.20298507462687,0,3.39298507462687,0,1.81970149253731,1.09940298507463,0.246417910447761,0,5.04208955223881,0,0,0,0
221000,1062000,16021,0,1.60985915492958,3.13028169014085,0,1.1269014084507,0,0,0,0,0,2.05704225352113,0,0,0,0.769154929577465,0,5.75971830985916,0,4.29295774647887,0,1.87816901408451,2.55788732394366,0,0,4.45394366197183,0,0,0.965915492957746,0
229000,1062000,16022,0,0.985921052631579,1.95513157894737,0,0.61828947368421,0,0,0,0,0,2.17236842105263,0,0,0,0.768684210526316,0.718552631578947,5.44763157894737,0,5.11342105263158,0,3.91026315789474,1.62092105263158,0,0,6.08263157894737,0,0,0.568157894736842,0.100263157894737
237000,1062000,16023,0,1.78179104477612,5.17477611940299,0,1.99029850746269,0,0,0,0,0,2.84328358208955,0,0,0,0.37910447761194,1.40268656716418,8.98477611940299,0,1.47850746268657,0,2.12298507462687,0.18955223880597,0,0,2.78641791044776,0,0,0.682388059701493,0
245000,1062000,16024,0,1.8441095890411,0.852465753424658,0,0.382739726027397,0,0,0,0,0,2.43561643835616,0,0,0,0.208767123287671,0.452328767123288,4.85383561643836,0,5.20178082191781,0,0.626301369863014,5.4627397260274,0,0,4.90602739726027,0,0,0.521917808219178,0
253000,1062000,16025,0,1.53095890410959,1.40917808219178,0,0.765479452054795,0,0,0,0,0,2.17465753424658,0,0.226164383561644,0,0.173972602739726,0,2.31383561643836,0,4.55808219178082,0,3.39246575342466,6.83712328767123,0,0,4.61027397260274,0,0,0.173972602739726,0.313150684931507
261000,1062000,16026,0,0.327121212121212,0,0,0.750454545454545,0,0,0,0,0,0.153939393939394,0,0,0,0,0,0.461818181818182,0,3.90621212121212,0,17.1065151515152,1.80878787878788,0,0,2.38606060606061,0,0,0,0
269000,1062000,16027,0,1.32686567164179,1.55432835820896,0,0.549701492537313,0,0,0,0,0,0.549701492537313,0,0,0,0,0.341194029850746,5.02313432835821,0,11.3731343283582,0,8.15074626865672,2.31253731343284,0,0,1.30791044776119,0,0,0,0
277000,1062000,16028,0,2.0212676056338,2.54,0,2.11070422535211,0,0,0,0,0,2.48633802816901,0,0.214647887323944,0,0,0.321971830985915,3.13028169014085,0,2.75464788732394,0,10.7860563380282,2.20014084507042,0.26830985915493,0,2.48633802816901,0,0,0.751267605633803,0
285000,1062000,16029,0,0.492835820895522,0.435970149253731,0,1.95238805970149,0,0,0,0,0,1.95238805970149,0,0,0,0,0.265373134328358,0.417014925373134,0,6.53955223880597,0,19.334328358209,2.08507462686567,0,0,1.72492537313433,0,0,0,0
293000,1062000,16030,0,0.73421875,0,0,0.15875,0,0,0,0,0,0.9128125,0,0,0,0,0,1.1509375,0,7.24296875,0,23.95140625,1.17078125,0,0,0.635,0,0,0,0
301000,1062000,16031,0,1.143,0.169333333333333,0,0.4445,0,0,0,0,0,1.43933333333333,0,0,0,0,0,1.29116666666667,0,3.19616666666667,0,17.5048333333333,2.64583333333333,0,0,2.94216666666667,0,0,0,0
309000,1062000,16032,0,0.423333333333333,0,0,0.404927536231884,0,0,0,0,0,0.625797101449275,0,0,0,0,0,0.49695652173913,0,2.13507246376812,0,23.0072463768116,1.3068115942029,0.128840579710145,0,3.16579710144928,0,0,0,0
317000,1062000,16033,0,0,0.692727272727273,0,0.461818181818182,0,0,0,0,0,0.153939393939394,0,0,0,0,0,1.52015151515152,0,12.4883333333333,0,16.0289393939394,2.52075757575758,0,0,0.885151515151515,0,0,0,0
325000,1062000,16034,0,0.37910447761194,0.758208955223881,0,0.606567164179105,0,0,0,0,0,0.492835820895522,0,0,0,0,0.341194029850746,1.59223880597015,0,4.66298507462687,0,21.4194029850746,1.85761194029851,0,0,2.08507462686567,0,0,0,0
333000,1062000,16035,0,0.322539682539683,1.02809523809524,0,0.584603174603175,0,0,0,0,0,0.100793650793651,0,0,0,0,0.322539682539683,3.78984126984127,0,3.24555555555556,0,16.3487301587302,3.89063492063492,0,0,0.604761904761905,0,0,0,0
341000,1062000,16036,0,0.229305555555556,0.211666666666667,0,0.705555555555556,0,0,0,0,0,0,0,0,0,0,0.15875,1.64041666666667,0,5.02708333333333,0,29.845,1.16416666666667,0,0,0.776111111111111,0,0,0,0
349000,1062000,16037,0,0.440972222222222,0.246944444444444,0,3.24555555555556,0,0,0,0,0,0.141111111111111,0.211666666666667,0,0,0,0.105833333333333,3.98638888888889,0,1.72861111111111,0,23.3538888888889,2.20486111111111,0.176388888888889,0,0.458611111111111,0,0,0,0
357000,1062000,16038,0,0.3571875,0.7540625,0,0.9921875,0,0,0,0,0,0.238125,0,0,0,0,0.37703125,5.159375,0,3.095625,0,20.8359375,1.80578125,0.29765625,0,1.9446875,0,0,0,0
