Source,OBJECTID,STATS_,NAME,Tree,DBH,POINT_X,POINT_Y
MortonArboretum,5276,7571.00000000000,Bur oak,Oaks,12,-88.54032435200,42.26957368800
MortonArboretum,5283,7677.00000000000,Bur oak,Oaks,6,-88.66690141700,42.29138408700
MortonArboretum,5284,7678.00000000000,Bur oak,Oaks,18,-88.64813518300,42.29083906900
MortonArboretum,5285,7679.00000000000,Bur oak,Oaks,10,-88.64644834800,42.29191960000
MortonArboretum,5286,7680.00000000000,Bur oak,Oaks,18,-88.66678309600,42.35674182000
MortonArboretum,5287,7681.00000000000,Bur oak,Oaks,14,-88.66648162100,42.35702249900
MortonArboretum,5288,7682.00000000000,Bur oak,Oaks,8,-88.66722120200,42.35690745600
MortonArboretum,5289,7683.00000000000,Bur oak,Oaks,8,-88.66726470600,42.35672067600
MortonArboretum,5290,7684.00000000000,Bur oak,Oaks,30,-88.68658526700,42.33493802400
MortonArboretum,5291,7685.00000000000,Bur oak,Oaks,18,-88.68627966300,42.33483490200
MortonArboretum,5292,7686.00000000000,Bur oak,Oaks,14,-88.67656501900,42.34223540100
MortonArboretum,5294,7688.00000000000,Bur oak,Oaks,15,-88.70535318000,42.34238196400
MortonArboretum,5295,7689.00000000000,Bur oak,Oaks,12,-88.70529271000,42.34212566100
MortonArboretum,5296,7690.00000000000,Bur oak,Oaks,18,-88.68610733100,42.34976520200
MortonArboretum,5297,7691.00000000000,Bur oak,Oaks,12,-88.68633858300,42.36384785800
MortonArboretum,5298,7692.00000000000,Bur oak,Oaks,16,-88.68667811100,42.36403801400
MortonArboretum,5299,7693.00000000000,Bur oak,Oaks,18,-88.70579006200,42.34285672600
MortonArboretum,5300,7694.00000000000,Bur oak,Oaks,12,-88.70534881700,42.34244506900
MortonArboretum,5307,7701.00000000000,Bur oak,Oaks,12,-88.67684221600,42.37112528500
MortonArboretum,5308,7702.00000000000,Bur oak,Oaks,18,-88.67660314600,42.37132843800
MortonArboretum,5309,7703.00000000000,Bur oak,Oaks,24,-88.66690741300,42.36378867400
MortonArboretum,5310,7704.00000000000,Bur oak,Oaks,26,-88.66656129400,42.36415483600
MortonArboretum,5311,7705.00000000000,Bur oak,Oaks,15,-88.70483839700,42.35736292100
MortonArboretum,5312,7706.00000000000,Bur oak,Oaks,20,-88.70316831700,42.35646413200
MortonArboretum,5313,7707.00000000000,Bur oak,Oaks,30,-88.69619788000,42.35697547200
MortonArboretum,5314,7708.00000000000,Bur oak,Oaks,14,-88.70579766500,42.34983854200
MortonArboretum,5315,7709.00000000000,Bur oak,Oaks,12,-88.70588654600,42.34957875600
MortonArboretum,5316,7710.00000000000,Bur oak,Oaks,18,-88.62748051800,42.34933503200
MortonArboretum,5317,7711.00000000000,Bur oak,Oaks,6,-88.69583906300,42.34194380500
MortonArboretum,5318,7712.00000000000,Bur oak,Oaks,15,-88.69663517900,42.34244030300
MortonArboretum,5319,7713.00000000000,Bur oak,Oaks,18,-88.68651043200,42.34230372400
MortonArboretum,5320,7714.00000000000,Bur oak,Oaks,14,-88.68641218800,42.34226158200
MortonArboretum,5321,7715.00000000000,Bur oak,Oaks,12,-88.68640294700,42.34235627800
MortonArboretum,5322,7716.00000000000,Bur oak,Oaks,12,-88.68666667200,42.34247172200
MortonArboretum,5323,7717.00000000000,Bur oak,Oaks,16,-88.65727736300,42.34228458000
MortonArboretum,5324,7718.00000000000,Bur oak,Oaks,16,-88.65746729300,42.34242565500
MortonArboretum,5325,7719.00000000000,Bur oak,Oaks,20,-88.62789902400,42.34241827100
MortonArboretum,5326,7720.00000000000,Bur oak,Oaks,12,-88.62804651700,42.34210331700
MortonArboretum,5327,7721.00000000000,Bur oak,Oaks,12,-88.62767624600,42.34213091000
MortonArboretum,5328,7722.00000000000,Bur oak,Oaks,15,-88.62753158600,42.34255092100
MortonArboretum,5329,7723.00000000000,Bur oak,Oaks,24,-88.66588188800,42.33411483900
MortonArboretum,5332,7726.00000000000,Bur oak,Oaks,14,-88.68610560100,42.32802220500
MortonArboretum,5333,7727.00000000000,Bur oak,Oaks,6,-88.68622255500,42.32767106200
MortonArboretum,5335,7729.00000000000,Bur oak,Oaks,18,-88.67671890800,42.32785362700
MortonArboretum,5336,7730.00000000000,Bur oak,Oaks,8,-88.67664508100,42.32773817300
MortonArboretum,5337,7731.00000000000,Bur oak,Oaks,12,-88.68636436500,42.32038397000
MortonArboretum,5338,7732.00000000000,Bur oak,Oaks,20,-88.68592609200,42.32005909700
MortonArboretum,5339,7733.00000000000,Bur oak,Oaks,6,-88.62756892300,42.32016542500
MortonArboretum,5340,7734.00000000000,Bur oak,Oaks,10,-88.62830231000,42.32042121900
MortonArboretum,5341,7735.00000000000,Bur oak,Oaks,6,-88.69612423500,42.31316477900
MortonArboretum,5342,7736.00000000000,Bur oak,Oaks,18,-88.68720227200,42.31220226100
MortonArboretum,5343,7737.00000000000,Bur oak,Oaks,14,-88.68716979300,42.31384628700
MortonArboretum,5344,7738.00000000000,Bur oak,Oaks,16,-88.68558067900,42.31363137600
MortonArboretum,5345,7739.00000000000,Bur oak,Oaks,16,-88.62727191900,42.31326320500
MortonArboretum,5346,7740.00000000000,Bur oak,Oaks,10,-88.62742336900,42.31263362300
MortonArboretum,5347,7741.00000000000,Bur oak,Oaks,14,-88.62807023000,42.31310867700
MortonArboretum,5348,7742.00000000000,Bur oak,Oaks,6,-88.62805713300,42.31271405000
MortonArboretum,5349,7743.00000000000,Bur oak,Oaks,16,-88.64750821400,42.30580507600
MortonArboretum,5350,7744.00000000000,Bur oak,Oaks,10,-88.64731036100,42.30578756600
MortonArboretum,5355,7749.00000000000,Bur oak,Oaks,16,-88.65742405000,42.29852153200
MortonArboretum,5358,7752.00000000000,Bur oak,Oaks,12,-88.63792315600,42.29834029800
MortonArboretum,5360,7754.00000000000,Bur oak,Oaks,12,-88.62788018800,42.29841609100
MortonArboretum,5365,7759.00000000000,Bur oak,Oaks,16,-88.67607937900,42.28418170300
MortonArboretum,5366,7760.00000000000,Bur oak,Oaks,18,-88.67580093800,42.28403186500
MortonArboretum,5367,7761.00000000000,Bur oak,Oaks,16,-88.66541420600,42.28336443000
MortonArboretum,5369,7763.00000000000,Bur oak,Oaks,30,-88.66561336700,42.28433992600
MortonArboretum,5372,7766.00000000000,Bur oak,Oaks,36,-88.64868304000,42.28460818000
MortonArboretum,5373,7767.00000000000,Bur oak,Oaks,24,-88.64894393300,42.28361919200
MortonArboretum,5374,7768.00000000000,Bur oak,Oaks,12,-88.64642301700,42.28506393500
MortonArboretum,5375,7769.00000000000,Bur oak,Oaks,12,-88.63714782300,42.28427341000
MortonArboretum,5376,7813.00000000000,Bur oak,Oaks,15,-88.65717883100,42.38549907700
MortonArboretum,5377,7814.00000000000,Bur oak,Oaks,12,-88.65699554600,42.38571228000
MortonArboretum,5378,7815.00000000000,Bur oak,Oaks,6,-88.70583984400,42.40774255900
MortonArboretum,5379,7816.00000000000,Bur oak,Oaks,4,-88.70588919000,42.40768013600
MortonArboretum,5380,7817.00000000000,Bur oak,Oaks,12,-88.64031663500,42.42922422800
MortonArboretum,5381,7818.00000000000,Bur oak,Oaks,12,-88.63997826700,42.42993448100
MortonArboretum,5382,7819.00000000000,Bur oak,Oaks,14,-88.63782748100,42.44391932200
MortonArboretum,5383,7820.00000000000,Bur oak,Oaks,12,-88.63777245500,42.44395405900
MortonArboretum,5384,7821.00000000000,Bur oak,Oaks,10,-88.64780919000,42.45105745700
MortonArboretum,5385,7822.00000000000,Bur oak,Oaks,14,-88.64791451700,42.45102568300
MortonArboretum,5386,7823.00000000000,Bur oak,Oaks,12,-88.64779237600,42.45849665100
MortonArboretum,5387,7824.00000000000,Bur oak,Oaks,12,-88.64821645300,42.45851945800
MortonArboretum,5388,7825.00000000000,Bur oak,Oaks,14,-88.64799657400,42.45835304700
MortonArboretum,5389,7826.00000000000,Bur oak,Oaks,10,-88.64791864900,42.45833111400
MortonArboretum,5394,7831.00000000000,Bur oak,Oaks,16,-88.67749784900,42.47288122200
MortonArboretum,5395,7832.00000000000,Bur oak,Oaks,20,-88.67823037900,42.47400347600
MortonArboretum,5396,7833.00000000000,Bur oak,Oaks,14,-88.68882115000,42.49333328400
MortonArboretum,5397,7834.00000000000,Bur oak,Oaks,12,-88.68731736000,42.49294020400
MortonArboretum,5398,7835.00000000000,Bur oak,Oaks,26,-88.65879142600,42.49482360200
MortonArboretum,5399,7836.00000000000,Bur oak,Oaks,17,-88.65690438300,42.49474501000
MortonArboretum,5400,7837.00000000000,Bur oak,Oaks,15,-88.64906427600,42.49421138100
MortonArboretum,5401,7838.00000000000,Bur oak,Oaks,12,-88.64796597600,42.49525966900
MortonArboretum,5402,7839.00000000000,Bur oak,Oaks,24,-88.70752907400,42.48750305000
MortonArboretum,5403,7840.00000000000,Bur oak,Oaks,36,-88.70746230800,42.48773215400
MortonArboretum,5404,7841.00000000000,Bur oak,Oaks,12,-88.70720649700,42.48750686800
MortonArboretum,5405,7842.00000000000,Bur oak,Oaks,50,-88.70701673800,42.48716019400
MortonArboretum,5406,7843.00000000000,Bur oak,Oaks,15,-88.69762525600,42.48751293000
MortonArboretum,5407,7844.00000000000,Bur oak,Oaks,15,-88.69778026600,42.48760717100
MortonArboretum,5408,7845.00000000000,Bur oak,Oaks,12,-88.68792416600,42.48760965100
MortonArboretum,5409,7846.00000000000,Bur oak,Oaks,16,-88.68789614800,42.48768075700
MortonArboretum,5410,7847.00000000000,Bur oak,Oaks,14,-88.68806496700,42.48761955300
MortonArboretum,5411,7848.00000000000,Bur oak,Oaks,14,-88.67792122700,42.48777688300
MortonArboretum,5413,7850.00000000000,Bur oak,Oaks,18,-88.66841416000,42.48774213100
MortonArboretum,5414,7851.00000000000,Bur oak,Oaks,12,-88.66805507900,42.48754023500
MortonArboretum,5420,7857.00000000000,Bur oak,Oaks,16,-88.70725771200,42.48024795300
MortonArboretum,5421,7858.00000000000,Bur oak,Oaks,16,-88.70743977200,42.48054944500
MortonArboretum,5422,7859.00000000000,Bur oak,Oaks,18,-88.68868265800,42.48058219900
MortonArboretum,5423,7860.00000000000,Bur oak,Oaks,16,-88.66719240400,42.48055182300
MortonArboretum,5424,7861.00000000000,Bur oak,Oaks,24,-88.64866252900,42.47987300500
MortonArboretum,5425,7862.00000000000,Bur oak,Oaks,15,-88.70714739300,42.47283249000
MortonArboretum,5426,7863.00000000000,Bur oak,Oaks,18,-88.70834154200,42.47329513000
MortonArboretum,5427,7864.00000000000,Bur oak,Oaks,14,-88.70683778400,42.47285862600
MortonArboretum,5428,7865.00000000000,Bur oak,Oaks,12,-88.70665675000,42.47270120600
MortonArboretum,5429,7866.00000000000,Bur oak,Oaks,15,-88.69740799200,42.47294408500
MortonArboretum,5431,7868.00000000000,Bur oak,Oaks,36,-88.68754501600,42.47347840100
MortonArboretum,5432,7869.00000000000,Bur oak,Oaks,12,-88.68817691900,42.47340848300
MortonArboretum,5433,7870.00000000000,Bur oak,Oaks,4,-88.65792238600,42.47310867600
MortonArboretum,5434,7871.00000000000,Bur oak,Oaks,15,-88.65863575300,42.47268184300
MortonArboretum,5439,7876.00000000000,Bur oak,Oaks,6,-88.66784286400,42.46586119100
MortonArboretum,5440,7877.00000000000,Bur oak,Oaks,10,-88.66772891600,42.46582998000
MortonArboretum,5441,7878.00000000000,Bur oak,Oaks,10,-88.64822346400,42.46564499800
MortonArboretum,5442,7879.00000000000,Bur oak,Oaks,12,-88.64791023300,42.46595893500
MortonArboretum,5443,7880.00000000000,Bur oak,Oaks,8,-88.70649512800,42.45855892400
MortonArboretum,5444,7881.00000000000,Bur oak,Oaks,12,-88.70651724200,42.45867449600
MortonArboretum,5445,7882.00000000000,Bur oak,Oaks,18,-88.70625429500,42.45826262800
MortonArboretum,5446,7883.00000000000,Bur oak,Oaks,12,-88.70622448300,42.45841418400
MortonArboretum,5451,7888.00000000000,Bur oak,Oaks,15,-88.70640325200,42.45137577200
MortonArboretum,5452,7889.00000000000,Bur oak,Oaks,12,-88.70649664100,42.45113402300
MortonArboretum,5454,7891.00000000000,Bur oak,Oaks,10,-88.68757888600,42.45100820900
MortonArboretum,5455,7892.00000000000,Bur oak,Oaks,6,-88.62864777900,42.45171718200
MortonArboretum,5456,7893.00000000000,Bur oak,Oaks,6,-88.62823829900,42.45107361100
MortonArboretum,5457,7894.00000000000,Bur oak,Oaks,18,-88.70653471100,42.44494160800
MortonArboretum,5458,7895.00000000000,Bur oak,Oaks,24,-88.70834393500,42.44387504200
MortonArboretum,5459,7896.00000000000,Bur oak,Oaks,12,-88.70610097100,42.44479317300
MortonArboretum,5460,7897.00000000000,Bur oak,Oaks,14,-88.69840235200,42.44432995100
MortonArboretum,5461,7898.00000000000,Bur oak,Oaks,24,-88.68703603900,42.44416000900
MortonArboretum,5462,7899.00000000000,Bur oak,Oaks,14,-88.68841193800,42.44480579000
MortonArboretum,5463,7900.00000000000,Bur oak,Oaks,15,-88.67768886500,42.44401080900
MortonArboretum,5464,7901.00000000000,Bur oak,Oaks,12,-88.67730698000,42.44366599500
MortonArboretum,5465,7902.00000000000,Bur oak,Oaks,12,-88.62799103500,42.44404682800
MortonArboretum,5466,7903.00000000000,Bur oak,Oaks,10,-88.62848985700,42.44413799000
MortonArboretum,5467,7904.00000000000,Bur oak,Oaks,14,-88.62809067600,42.44360819100
MortonArboretum,5468,7905.00000000000,Bur oak,Oaks,12,-88.62842842900,42.44335870900
MortonArboretum,5472,7909.00000000000,Bur oak,Oaks,10,-88.64864246800,42.43721560600
MortonArboretum,5473,7910.00000000000,Bur oak,Oaks,12,-88.62788861900,42.43708453100
MortonArboretum,5474,7911.00000000000,Bur oak,Oaks,10,-88.62896306400,42.43709627500
MortonArboretum,5479,7916.00000000000,Bur oak,Oaks,5,-88.69753700200,42.42874100400
MortonArboretum,5481,7918.00000000000,Bur oak,Oaks,8,-88.68903789500,42.42915623900
MortonArboretum,5482,7919.00000000000,Bur oak,Oaks,12,-88.67718724700,42.42974252300
MortonArboretum,5484,7921.00000000000,Bur oak,Oaks,15,-88.66769980900,42.42933870400
MortonArboretum,5485,7922.00000000000,Bur oak,Oaks,14,-88.66723171000,42.42925312000
MortonArboretum,5486,7923.00000000000,Bur oak,Oaks,12,-88.66698951400,42.42976924200
MortonArboretum,5487,7924.00000000000,Bur oak,Oaks,12,-88.66806159300,42.43014051800
MortonArboretum,5488,7925.00000000000,Bur oak,Oaks,14,-88.65755778300,42.42935521700
MortonArboretum,5489,7926.00000000000,Bur oak,Oaks,12,-88.65745543900,42.42949394300
MortonArboretum,5490,7927.00000000000,Bur oak,Oaks,20,-88.68531964200,42.42194376100
MortonArboretum,5491,7928.00000000000,Bur oak,Oaks,12,-88.66790091800,42.42212265800
MortonArboretum,5492,7929.00000000000,Bur oak,Oaks,12,-88.64813497700,42.42235755100
MortonArboretum,5493,7930.00000000000,Bur oak,Oaks,10,-88.64752791200,42.42254585400
MortonArboretum,5494,7931.00000000000,Bur oak,Oaks,16,-88.64927481700,42.42146175100
MortonArboretum,5495,7932.00000000000,Bur oak,Oaks,6,-88.70666081900,42.41470408400
MortonArboretum,5499,7936.00000000000,Bur oak,Oaks,6,-88.67714104300,42.41498420600
MortonArboretum,5500,7937.00000000000,Bur oak,Oaks,16,-88.67692622700,42.41502283200
MortonArboretum,5505,7942.00000000000,Bur oak,Oaks,6,-88.65747363900,42.41491036700
MortonArboretum,5506,7943.00000000000,Bur oak,Oaks,6,-88.65767795000,42.41493379800
MortonArboretum,5507,7944.00000000000,Bur oak,Oaks,8,-88.66675809000,42.40742574600
MortonArboretum,5508,7945.00000000000,Bur oak,Oaks,6,-88.66693407400,42.40732574500
MortonArboretum,5511,7948.00000000000,Bur oak,Oaks,16,-88.68648284100,42.39997341500
MortonArboretum,5512,7949.00000000000,Bur oak,Oaks,16,-88.68634148800,42.40013048200
MortonArboretum,5513,7950.00000000000,Bur oak,Oaks,12,-88.68663967500,42.40016256600
MortonArboretum,5514,7951.00000000000,Bur oak,Oaks,14,-88.67670049500,42.40015498600
MortonArboretum,5515,7952.00000000000,Bur oak,Oaks,14,-88.67673295400,42.39999610200
MortonArboretum,5516,7953.00000000000,Bur oak,Oaks,36,-88.65679606900,42.39974560000
MortonArboretum,5521,7958.00000000000,Bur oak,Oaks,8,-88.69575814200,42.38585636500
MortonArboretum,5525,7962.00000000000,Bur oak,Oaks,24,-88.68628056400,42.38548741300
MortonArboretum,5527,8033.00000000000,Bur oak,Oaks,8,-88.28668092400,42.37140353100
MortonArboretum,5528,8175.00000000000,Bur oak,Oaks,11,-88.57954987900,42.49509601100
MortonArboretum,5529,8176.00000000000,Bur oak,Oaks,18,-88.57975368500,42.49514813400
MortonArboretum,5530,8177.00000000000,Bur oak,Oaks,18,-88.55012446600,42.49480639400
MortonArboretum,5531,8178.00000000000,Bur oak,Oaks,20,-88.55049571000,42.49471167400
MortonArboretum,5532,8179.00000000000,Bur oak,Oaks,15,-88.55989605400,42.41479177700
MortonArboretum,5533,8180.00000000000,Bur oak,Oaks,12,-88.56026736000,42.41483156900
MortonArboretum,5540,8187.00000000000,Bur oak,Oaks,30,-88.55002772700,42.49420136000
MortonArboretum,5542,8189.00000000000,Bur oak,Oaks,16,-88.55982689200,42.44361698500
MortonArboretum,5543,8190.00000000000,Bur oak,Oaks,10,-88.55995652800,42.44348076600
MortonArboretum,5545,8192.00000000000,Bur oak,Oaks,24,-88.57929183300,42.44395881500
MortonArboretum,5549,8196.00000000000,Bur oak,Oaks,20,-88.61790599800,42.40021992700
MortonArboretum,5550,8197.00000000000,Bur oak,Oaks,24,-88.61809180000,42.40014507800
MortonArboretum,5551,8198.00000000000,Bur oak,Oaks,18,-88.51108657700,42.39258186500
MortonArboretum,5552,8199.00000000000,Bur oak,Oaks,18,-88.51119796700,42.39275807800
MortonArboretum,5553,8200.00000000000,Bur oak,Oaks,18,-88.53020927700,42.39250694300
MortonArboretum,5554,8201.00000000000,Bur oak,Oaks,10,-88.53102724900,42.39359345200
MortonArboretum,5555,8202.00000000000,Bur oak,Oaks,18,-88.53059839100,42.40716122400
MortonArboretum,5556,8203.00000000000,Bur oak,Oaks,20,-88.53079085200,42.40720998500
MortonArboretum,5557,8204.00000000000,Bur oak,Oaks,18,-88.55070088400,42.41294228400
MortonArboretum,5558,8205.00000000000,Bur oak,Oaks,18,-88.54991745700,42.41302961300
MortonArboretum,5561,8208.00000000000,Bur oak,Oaks,24,-88.57908932300,42.39994625800
MortonArboretum,5562,8209.00000000000,Bur oak,Oaks,20,-88.57944970100,42.39995552000
MortonArboretum,5564,8211.00000000000,Bur oak,Oaks,15,-88.58952909500,42.49468401100
MortonArboretum,5565,8212.00000000000,Bur oak,Oaks,18,-88.58925081700,42.49469939900
MortonArboretum,5566,8213.00000000000,Bur oak,Oaks,15,-88.58942410400,42.49458910800
MortonArboretum,5567,8214.00000000000,Bur oak,Oaks,30,-88.56979596200,42.49389746700
MortonArboretum,5568,8215.00000000000,Bur oak,Oaks,14,-88.56944248800,42.49408818500
MortonArboretum,5569,8216.00000000000,Bur oak,Oaks,20,-88.57014915700,42.49541041900
MortonArboretum,5570,8217.00000000000,Bur oak,Oaks,18,-88.56906764500,42.49461140900
MortonArboretum,5571,8218.00000000000,Bur oak,Oaks,20,-88.57062211400,42.49476238000
MortonArboretum,5574,8221.00000000000,Bur oak,Oaks,15,-88.51061287700,42.49455947000
MortonArboretum,5575,8222.00000000000,Bur oak,Oaks,18,-88.51090594800,42.49460162300
MortonArboretum,5576,8223.00000000000,Bur oak,Oaks,20,-88.51075511700,42.49389757600
MortonArboretum,5577,8224.00000000000,Bur oak,Oaks,24,-88.51084947400,42.49395513800
MortonArboretum,5578,8225.00000000000,Bur oak,Oaks,20,-88.50971917000,42.49494759600
MortonArboretum,5579,8226.00000000000,Bur oak,Oaks,20,-88.50996634900,42.49467597200
MortonArboretum,5580,8227.00000000000,Bur oak,Oaks,20,-88.49953577500,42.49486694300
MortonArboretum,5581,8228.00000000000,Bur oak,Oaks,15,-88.59893308800,42.48725476800
MortonArboretum,5582,8229.00000000000,Bur oak,Oaks,20,-88.58848390400,42.48716889100
MortonArboretum,5583,8230.00000000000,Bur oak,Oaks,15,-88.58920279300,42.48682463400
MortonArboretum,5584,8231.00000000000,Bur oak,Oaks,36,-88.58977234400,42.48773610600
MortonArboretum,5585,8232.00000000000,Bur oak,Oaks,10,-88.58951177700,42.48707151100
MortonArboretum,5586,8233.00000000000,Bur oak,Oaks,18,-88.57933808700,42.48694153300
MortonArboretum,5587,8234.00000000000,Bur oak,Oaks,20,-88.57953545800,42.48685037700
MortonArboretum,5588,8235.00000000000,Bur oak,Oaks,30,-88.56971514000,42.48689937400
MortonArboretum,5589,8236.00000000000,Bur oak,Oaks,24,-88.56957472900,42.48705979600
MortonArboretum,5590,8237.00000000000,Bur oak,Oaks,16,-88.56941452400,42.48678435000
MortonArboretum,5591,8238.00000000000,Bur oak,Oaks,12,-88.56985715400,42.48706051800
MortonArboretum,5592,8239.00000000000,Bur oak,Oaks,18,-88.55961725800,42.48685521900
MortonArboretum,5593,8240.00000000000,Bur oak,Oaks,18,-88.55995318700,42.48699158100
MortonArboretum,5594,8241.00000000000,Bur oak,Oaks,18,-88.54988292500,42.48663784200
MortonArboretum,5595,8242.00000000000,Bur oak,Oaks,10,-88.55009174000,42.48667320000
MortonArboretum,5596,8243.00000000000,Bur oak,Oaks,18,-88.55015214700,42.48700027500
MortonArboretum,5597,8244.00000000000,Bur oak,Oaks,12,-88.54036492300,42.48684854500
MortonArboretum,5598,8245.00000000000,Bur oak,Oaks,12,-88.54021439300,42.48667937300
MortonArboretum,5603,8250.00000000000,Bur oak,Oaks,24,-88.50990768100,42.48592206500
MortonArboretum,5604,8251.00000000000,Bur oak,Oaks,18,-88.51163097400,42.48618616400
MortonArboretum,5605,8252.00000000000,Bur oak,Oaks,20,-88.51123788700,42.48698519300
MortonArboretum,5606,8253.00000000000,Bur oak,Oaks,14,-88.58966736200,42.48026980400
MortonArboretum,5608,8255.00000000000,Bur oak,Oaks,20,-88.56923001800,42.48001055600
MortonArboretum,5609,8256.00000000000,Bur oak,Oaks,18,-88.57000627200,42.47934710600
MortonArboretum,5610,8257.00000000000,Bur oak,Oaks,18,-88.54999565900,42.47948949900
MortonArboretum,5611,8258.00000000000,Bur oak,Oaks,12,-88.55020125600,42.47970077900
MortonArboretum,5613,8260.00000000000,Bur oak,Oaks,20,-88.53020705500,42.47956563300
MortonArboretum,5614,8261.00000000000,Bur oak,Oaks,14,-88.59828519000,42.47240006300
MortonArboretum,5615,8262.00000000000,Bur oak,Oaks,6,-88.59928420300,42.47288412700
MortonArboretum,5616,8263.00000000000,Bur oak,Oaks,14,-88.58985411400,42.47333995800
MortonArboretum,5617,8264.00000000000,Bur oak,Oaks,20,-88.59057611600,42.47239569800
MortonArboretum,5619,8266.00000000000,Bur oak,Oaks,24,-88.55002078800,42.47214844200
MortonArboretum,5620,8267.00000000000,Bur oak,Oaks,18,-88.54998138100,42.47233575100
MortonArboretum,5621,8268.00000000000,Bur oak,Oaks,30,-88.55028030000,42.47263735600
MortonArboretum,5622,8269.00000000000,Bur oak,Oaks,15,-88.53078707900,42.47258629800
MortonArboretum,5623,8270.00000000000,Bur oak,Oaks,18,-88.53068377800,42.47224141400
MortonArboretum,5624,8271.00000000000,Bur oak,Oaks,12,-88.52949976500,42.47214042600
MortonArboretum,5625,8272.00000000000,Bur oak,Oaks,20,-88.53050461100,42.47251136400
MortonArboretum,5627,8274.00000000000,Bur oak,Oaks,20,-88.52088950800,42.47217437900
MortonArboretum,5628,8275.00000000000,Bur oak,Oaks,18,-88.51079380800,42.47225853500
MortonArboretum,5632,8279.00000000000,Bur oak,Oaks,10,-88.58931677000,42.46572393200
MortonArboretum,5633,8280.00000000000,Bur oak,Oaks,18,-88.58920275000,42.46566913900
MortonArboretum,5636,8283.00000000000,Bur oak,Oaks,16,-88.55015677900,42.46506974100
MortonArboretum,5637,8284.00000000000,Bur oak,Oaks,15,-88.54984177000,42.46551851900
MortonArboretum,5639,8286.00000000000,Bur oak,Oaks,20,-88.53064958000,42.46525703900
MortonArboretum,5640,8287.00000000000,Bur oak,Oaks,18,-88.60846826600,42.45761339900
MortonArboretum,5641,8288.00000000000,Bur oak,Oaks,15,-88.60907238300,42.45803250000
MortonArboretum,5642,8289.00000000000,Bur oak,Oaks,12,-88.60960106400,42.45893373500
MortonArboretum,5643,8290.00000000000,Bur oak,Oaks,16,-88.60750120200,42.45890171300
MortonArboretum,5644,8291.00000000000,Bur oak,Oaks,14,-88.59936339900,42.45835442800
MortonArboretum,5645,8292.00000000000,Bur oak,Oaks,12,-88.59879878000,42.45854287200
MortonArboretum,5646,8293.00000000000,Bur oak,Oaks,12,-88.58918540900,42.45815530500
MortonArboretum,5647,8294.00000000000,Bur oak,Oaks,12,-88.58912659700,42.45798924700
MortonArboretum,5649,8296.00000000000,Bur oak,Oaks,12,-88.58924422400,42.45828786100
MortonArboretum,5658,8305.00000000000,Bur oak,Oaks,14,-88.55019083800,42.45783310100
MortonArboretum,5659,8306.00000000000,Bur oak,Oaks,24,-88.54999192000,42.45781544000
MortonArboretum,5660,8307.00000000000,Bur oak,Oaks,20,-88.55001746600,42.45797323300
MortonArboretum,5661,8308.00000000000,Bur oak,Oaks,12,-88.55022745400,42.45797624500
MortonArboretum,5662,8309.00000000000,Bur oak,Oaks,18,-88.54041480900,42.45792787200
MortonArboretum,5663,8310.00000000000,Bur oak,Oaks,12,-88.54047003600,42.45790857800
MortonArboretum,5664,8311.00000000000,Bur oak,Oaks,12,-88.52999415000,42.45677494700
MortonArboretum,5665,8312.00000000000,Bur oak,Oaks,12,-88.53113671500,42.45672924200
MortonArboretum,5666,8313.00000000000,Bur oak,Oaks,16,-88.53041953500,42.45856894700
MortonArboretum,5667,8314.00000000000,Bur oak,Oaks,15,-88.53101217100,42.45822430800
MortonArboretum,5668,8315.00000000000,Bur oak,Oaks,10,-88.52082196700,42.45792417200
MortonArboretum,5669,8316.00000000000,Bur oak,Oaks,10,-88.52090230100,42.45797704900
MortonArboretum,5670,8317.00000000000,Bur oak,Oaks,24,-88.50121191500,42.45788285500
MortonArboretum,5671,8318.00000000000,Bur oak,Oaks,24,-88.50095175900,42.45778567100
MortonArboretum,5672,8319.00000000000,Bur oak,Oaks,16,-88.61021508500,42.45020464300
MortonArboretum,5673,8320.00000000000,Bur oak,Oaks,30,-88.58950095400,42.45089692400
MortonArboretum,5674,8321.00000000000,Bur oak,Oaks,12,-88.58961825400,42.45114952500
MortonArboretum,5677,8324.00000000000,Bur oak,Oaks,8,-88.53065254000,42.45064016900
MortonArboretum,5678,8325.00000000000,Bur oak,Oaks,10,-88.53055907800,42.45104622100
MortonArboretum,5679,8326.00000000000,Bur oak,Oaks,12,-88.60991067300,42.44291898600
MortonArboretum,5680,8327.00000000000,Bur oak,Oaks,12,-88.60849893400,42.44367025000
MortonArboretum,5681,8328.00000000000,Bur oak,Oaks,12,-88.60795146900,42.44511594900
MortonArboretum,5682,8329.00000000000,Bur oak,Oaks,12,-88.60962890100,42.44487130600
MortonArboretum,5683,8330.00000000000,Bur oak,Oaks,14,-88.59887955800,42.44386227300
MortonArboretum,5684,8331.00000000000,Bur oak,Oaks,14,-88.59928332500,42.44359349300
MortonArboretum,5685,8332.00000000000,Bur oak,Oaks,36,-88.58951455100,42.44398475800
MortonArboretum,5689,8336.00000000000,Bur oak,Oaks,24,-88.56960214300,42.44361540500
MortonArboretum,5690,8337.00000000000,Bur oak,Oaks,20,-88.56917491500,42.44405983100
MortonArboretum,5691,8338.00000000000,Bur oak,Oaks,20,-88.56977692600,42.44351070700
MortonArboretum,5692,8339.00000000000,Bur oak,Oaks,18,-88.56974300200,42.44370524200
