long.,Lat,Source,Point number,Tree Code,Species,Tree,Diameter,N-S Distance,E-W Distance,county
-90.07335,39.17463,Brugam,3622,12,Black Jack,Oaks,8,70,125,Macoupin
-90.46375,39.0508,Brugam,1013,12,Black Jack,Oaks,8,70,284,JerGreene
-90.09218,39.24068,Brugam,8706,12,Black Jack,Oaks,36,71,164,Macoupin
-90.22035,39.02832,Brugam,7914,12,Black Jack,Oaks,12,71,267,JerGreene
-90.52157,39.0286,Brugam,1318,12,Black Jack,Oaks,10,72,-92,JerGreene
-90.34543,39.06507,Brugam,1244,12,Black Jack,Oaks,12,73,-693,JerGreene
-90.22718,39.00652,Brugam,7885,12,Black Jack,Oaks,6,73,-233,JerGreene
-90.14615,39.00652,Brugam,7885,12,Black Jack,Oaks,6,73,-233,Macoupin
-90.559,39.03618,Brugam,8069,12,Black Jack,Oaks,5,73,-81,JerGreene
-90.53045,39.01403,Brugam,1325,12,Black Jack,Oaks,10,74,-145,JerGreene
-90.3009,39.13095,Brugam,8259,12,Black Jack,Oaks, ,75,370,JerGreene
-90.03672,39.29043,Brugam,746,12,Black Jack,Oaks,11,76,-442,Macoupin
-90.18847,39.0502,Brugam,1322,12,Black Jack,Oaks,10,76,-44,JerGreene
-90.27317,39.03613,Brugam,8068,12,Black Jack,Oaks,10,76,32,JerGreene
-89.96093,39.16628,Brugam,3348,12,Black Jack,Oaks,11,76,100,Macoupin
-90.35647,39.13075,Brugam,1284,12,Black Jack,Oaks,8,76,233,JerGreene
-90.60095,39.01418,Brugam,8064,12,Black Jack,Oaks,6,77,-180,JerGreene
-90.47392,39.05748,Brugam,1328,12,Black Jack,Oaks,7,78,-411,JerGreene
-90.28368,39.13798,Brugam,1403,12,Black Jack,Oaks,18,78,-357,JerGreene
-90.45553,39.04283,Brugam,1055,12,Black Jack,Oaks,12,78,-200,JerGreene
-90.17082,38.97802,Brugam,7804,12,Black Jack,Oaks,13,79,-36,JerGreene
-90.06473,39.33457,Brugam,813,12,Black Jack,Oaks,8,80,-19,Macoupin
-90.3252,39.13036,Brugam,1136,12,Black Jack,Oaks,8,80,28,JerGreene
-90.43753,38.97753,Brugam,1521,12,Black Jack,Oaks,12,81,25,JerGreene
-90.55712,38.99987,Brugam,7775,12,Black Jack,Oaks,9,81,207,JerGreene
-90.07347,39.18207,Brugam,8621,12,Black Jack,Oaks,12,81,280,Macoupin
-90.20183,39.31922,Brugam,8170,12,Black Jack,Oaks,8,81,313,JerGreene
-90.15303,39.03573,Brugam,1613,12,Black Jack,Oaks,18,82,-114,JerGreene
-90.19293,39.02855,Brugam,1276,12,Black Jack,Oaks,14,82,200,JerGreene
-90.4575,39.44058,Brugam,5403,12,Black Jack,Oaks,14,84,-78,JerGreene
-90.03622,39.29048,Brugam,747,12,Black Jack,Oaks,9,87,46,Macoupin
-90.33968,39.0287,Brugam,1575,12,Black Jack,Oaks,12,89,-10,JerGreene
-90.13203,39.12318,Brugam,1563,12,Black Jack,Oaks,8,89,39,JerGreene
-90.13912,39.48413,Brugam,5447,12,Black Jack,Oaks,0,128,2,JerGreene
-89.96185,39.31758,Brugam,532,15,Black Locust,Other,12,-85,256,Macoupin
-90.37012,39.2176,Brugam,1387,15,Black Locust,Other,30,-71,20,JerGreene
-89.74753,39.34805,Brugam,9547,15,Black Locust,Other,12,-70,-64,Macoupin
-89.74162,39.34792,Brugam,69,15,Black Locust,Other,15,-54,26,Macoupin
-89.77478,39.38466,Brugam,131,15,Black Locust,Other,14,-51,113,Macoupin
-89.85107,39.28105,Brugam,239,15,Black Locust,Other,20,-49,75,Macoupin
-89.90633,39.41296,Brugam,342,15,Black Locust,Other,4,-18,23,Macoupin
-89.86893,39.42782,Brugam,261,15,Black Locust,Other,18,33,-23,Macoupin
-90.40813,39.11213,Brugam,2852,15,Black Locust,Other,5,40,22,JerGreene
-90.018,39.34688,Brugam,693,15,Black Locust,Other,9,51,9,Macoupin
-89.9063,39.25172,Brugam,9100,10,Black Oak,Oaks,12,-620,-205,Macoupin
-90.53787,39.32924,Brugam,4969,10,Black Oak,Oaks,22,-312,-35,JerGreene
-90.29693,39.10128,Brugam,2751,10,Black Oak,Oaks,22,-300,-7,JerGreene
-90.04388,39.01327,Brugam,3543,10,Black Oak,Oaks,24,-132,5,Macoupin
-89.8877,39.25978,Brugam,3222,10,Black Oak,Oaks,10,-106,2,Macoupin
-90.484,39.36102,Brugam,7535,10,Black Oak,Oaks,15,-96,0,JerGreene
-89.96227,39.25217,Brugam,8816,10,Black Oak,Oaks,12,-89,-280,Macoupin
-90.578,39.49205,Brugam,7636,10,Black Oak,Oaks,14,-89,-225,JerGreene
-90.29258,39.4986,Brugam,5520,10,Black Oak,Oaks,10,-89,-100,JerGreene
-90.3429,39.2416,Brugam,4736,10,Black Oak,Oaks,16,-89,39,JerGreene
-90.04547,39.2762,Brugam,759,10,Black Oak,Oaks,12,-88,-32,Macoupin
-90.23945,39.26173,Brugam,1151,10,Black Oak,Oaks,24,-88,-14,JerGreene
-90.41672,39.45607,Brugam,7374,10,Black Oak,Oaks,15,-88,39,JerGreene
-89.79475,39.44972,Brugam,147,10,Black Oak,Oaks,12,-88,362,Macoupin
-90.35183,39.5199,Brugam,5531,10,Black Oak,Oaks,8,-87,-227,JerGreene
-90.41805,39.38418,Brugam,7246,10,Black Oak,Oaks,15,-87,-87,JerGreene
-90.5596,39.44053,Brugam,7585,10,Black Oak,Oaks,3,-87,-16,JerGreene
-89.74078,39.28715,Brugam,55,10,Black Oak,Oaks,10,-87,0,Macoupin
-89.75557,39.09367,Brugam,2970,10,Black Oak,Oaks,8,-87,59,Macoupin
-90.35152,39.30738,Brugam,4890,10,Black Oak,Oaks,30,-87,73,JerGreene
-90.51058,39.35373,Brugam,7436,10,Black Oak,Oaks,15,-85,-167,JerGreene
-90.53762,39.0067,Brugam,1796,10,Black Oak,Oaks,28,-85,-113,JerGreene
-90.46485,39.44835,Brugam,7687,10,Black Oak,Oaks,18,-85,-68,JerGreene
-89.75538,39.07918,Brugam,2962,10,Black Oak,Oaks,3,-85,-33,Macoupin
-90.24605,39.13085,Brugam,1937,10,Black Oak,Oaks,16,-85,-20,JerGreene
-90.5063,39.10133,Brugam,2457,10,Black Oak,Oaks,7,-85,23,JerGreene
-90.5758,39.08002,Brugam,1618,10,Black Oak,Oaks,4,-85,49,JerGreene
-90.35138,39.31995,Brugam,3899,10,Black Oak,Oaks,18,-85,86,JerGreene
-90.46897,39.26375,Brugam,2676,10,Black Oak,Oaks,12,-84,-179,JerGreene
-90.50162,39.30675,Brugam,4364,10,Black Oak,Oaks,20,-84,-70,JerGreene
-90.44607,39.50738,Brugam,7393,10,Black Oak,Oaks,11,-84,-66,JerGreene
-90.4356,38.97033,Brugam,1587,10,Black Oak,Oaks,18,-84,46,JerGreene
-90.34915,39.46307,Brugam,7640,10,Black Oak,Oaks,15,-84,390,JerGreene
-90.16497,39.20382,Brugam,2090,10,Black Oak,Oaks,26,-83,-212,JerGreene
-90.28343,39.20283,Brugam,1347,10,Black Oak,Oaks,28,-83,-42,JerGreene
-89.99947,39.34708,Brugam,9514,10,Black Oak,Oaks,18,-83,50,Macoupin
-90.05267,39.02768,Brugam,3562,10,Black Oak,Oaks,60,-83,61,Macoupin
-90.01617,39.01332,Brugam,3485,10,Black Oak,Oaks,12,-83,88,Macoupin
-90.39437,39.47772,Brugam,7676,10,Black Oak,Oaks,15,-83,137,JerGreene
-90.57612,39.21843,Brugam,1695,10,Black Oak,Oaks,14,-82,-207,JerGreene
-90.44632,39.38252,Brugam,7448,10,Black Oak,Oaks,36,-82,12,JerGreene
-90.25833,39.02855,Brugam,2755,10,Black Oak,Oaks,26,-81,-915,JerGreene
-90.27662,39.30557,Brugam,3891,10,Black Oak,Oaks,30,-81,-99,JerGreene
-90.33968,39.24747,Brugam,1120,10,Black Oak,Oaks,16,-81,12,JerGreene
-90.46562,39.24693,Brugam,983,10,Black Oak,Oaks,20,-81,104,JerGreene
-89.77485,39.36995,Brugam,129,10,Black Oak,Oaks,15,-80,-100,Macoupin
-90.09028,39.00617,Brugam,9200,10,Black Oak,Oaks,8,-80,-43,Macoupin
-90.5378,39.31428,Brugam,4961,10,Black Oak,Oaks,14,-80,8,JerGreene
-90.27373,39.49992,Brugam,7346,10,Black Oak,Oaks,9,-80,19,JerGreene
-90.20225,39.28373,Brugam,4248,10,Black Oak,Oaks,10,-80,43,JerGreene
-90.60922,39.21858,Brugam,2085,10,Black Oak,Oaks,20,-80,79,JerGreene
-90.351,39.14552,Brugam,8464,10,Black Oak,Oaks,12,-79,-127,JerGreene
-90.22343,39.21922,Brugam,2449,10,Black Oak,Oaks,12,-79,-30,JerGreene
-89.71866,39.38462,Brugam,11,10,Black Oak,Oaks,7,-79,75,Macoupin
-90.28567,39.43505,Brugam,7091,10,Black Oak,Oaks,15,-78,-19,JerGreene
-90.55843,39.20363,Brugam,1853,10,Black Oak,Oaks,3,-78,13,JerGreene
-90.4399,39.12782,Brugam,2737,10,Black Oak,Oaks,14,-78,28,JerGreene
-90.5596,39.24797,Brugam,2190,10,Black Oak,Oaks,26,-78,39,JerGreene
-90.53103,39.44825,Brugam,916,10,Black Oak,Oaks,20,-78,44,JerGreene
-89.7744,39.36966,Brugam,130,10,Black Oak,Oaks,12,-78,44,Macoupin
-90.13132,39.44825,Brugam,916,10,Black Oak,Oaks,20,-78,44,Macoupin
-90.09212,39.2329,Brugam,8701,10,Black Oak,Oaks,24,-78,63,Macoupin
-90.2917,39.2613,Brugam,8143,10,Black Oak,Oaks,12,-78,81,JerGreene
-90.43522,38.99215,Brugam,1603,10,Black Oak,Oaks,24,-78,147,JerGreene
-90.41195,38.98492,Brugam,2444,10,Black Oak,Oaks,22,-77,28,JerGreene
-90.4684,39.29058,Brugam,4046,10,Black Oak,Oaks,18,-77,64,JerGreene
-90.35867,39.52058,Brugam,6142,10,Black Oak,Oaks,12,-76,-240,JerGreene
-90.49765,39.09438,Brugam,1941,10,Black Oak,Oaks,20,-76,-31,JerGreene
-89.94403,39.44205,Brugam,462,10,Black Oak,Oaks,10,-76,5,Macoupin
-90.14597,39.02093,Brugam,2752,10,Black Oak,Oaks,14,-75,-1040,JerGreene
-90.53837,39.0722,Brugam,1548,10,Black Oak,Oaks,24,-75,-457,JerGreene
-90.22077,39.23359,Brugam,2778,10,Black Oak,Oaks,18,-75,-313,JerGreene
-89.75573,39.39878,Brugam,85,10,Black Oak,Oaks,22,-75,-89,Macoupin
-90.52228,39.02885,Brugam,1715,10,Black Oak,Oaks,14,-75,-41,JerGreene
-90.53703,39.35417,Brugam,7120,10,Black Oak,Oaks,6,-75,-22,JerGreene
-90.50927,39.49112,Brugam,6057,10,Black Oak,Oaks,7,-75,25,JerGreene
-90.22338,39.23383,Brugam,2434,10,Black Oak,Oaks,19,-75,27,JerGreene
-90.6077,39.06995,Brugam,2833,10,Black Oak,Oaks,20,-75,28,JerGreene
-90.48465,39.44855,Brugam,7686,10,Black Oak,Oaks,20,-75,93,JerGreene
-90.42757,38.98505,Brugam,1450,10,Black Oak,Oaks,24,-75,98,JerGreene
-90.30373,39.43315,Brugam,5574,10,Black Oak,Oaks,15,-75,292,JerGreene
-90.27487,39.45573,Brugam,7289,10,Black Oak,Oaks,9,-74,-68,JerGreene
-90.17605,39.2766,Brugam,952,10,Black Oak,Oaks,30,-74,-65,JerGreene
-90.13893,39.2766,Brugam,952,10,Black Oak,Oaks,30,-74,-65,Macoupin
-90.541,39.20368,Brugam,1739,10,Black Oak,Oaks,20,-74,-42,JerGreene
-90.2045,38.98515,Brugam,2329,10,Black Oak,Oaks,18,-74,-41,JerGreene
-89.73677,39.07998,Brugam,2934,10,Black Oak,Oaks,6,-74,49,Macoupin
-90.59225,38.985,Brugam,2217,10,Black Oak,Oaks,6,-73,-45,JerGreene
-90.541,39.12362,Brugam,2054,10,Black Oak,Oaks,33,-73,-32,JerGreene
-89.82135,39.20377,Brugam,3091,10,Black Oak,Oaks,12,-73,-10,Macoupin
-90.58748,39.45573,Brugam,7638,10,Black Oak,Oaks,15,-73,64,JerGreene
-90.00055,39.39092,Brugam,612,10,Black Oak,Oaks,18,-73,125,Macoupin
-90.43938,39.29805,Brugam,4054,10,Black Oak,Oaks,10,-73,178,JerGreene
-90.20175,39.02137,Brugam,1310,10,Black Oak,Oaks,18,-72,60,JerGreene
-90.36078,39.10866,Brugam,1731,10,Black Oak,Oaks,18,-72,315,JerGreene
-90.52605,39.04317,Brugam,2059,10,Black Oak,Oaks,22,-71,-118,JerGreene
-90.43515,38.95553,Brugam,1529,10,Black Oak,Oaks,16,-71,-90,JerGreene
-90.44462,39.3291,Brugam,4992,10,Black Oak,Oaks,40,-71,-29,JerGreene
-90.48332,39.12333,Brugam,2819,10,Black Oak,Oaks,48,-71,-28,JerGreene
-90.39042,39.4421,Brugam,7395,10,Black Oak,Oaks,15,-71,141,JerGreene
-89.89737,39.28867,Brugam,337,10,Black Oak,Oaks,12,-71,167,Macoupin
-89.85057,39.23117,Brugam,3133,10,Black Oak,Oaks,28,-71,173,Macoupin
-90.22077,39.4481,Brugam,7595,10,Black Oak,Oaks,18,-71,230,JerGreene
-90.54087,39.0067,Brugam,2044,10,Black Oak,Oaks,36,-71,235,JerGreene
-90.23982,39.20363,Brugam,1666,10,Black Oak,Oaks,14,-71,310,JerGreene
-90.36693,39.46218,Brugam,6108,10,Black Oak,Oaks,12,-70,-140,JerGreene
-90.5599,39.0873,Brugam,8084,10,Black Oak,Oaks,9,-70,-97,JerGreene
-90.56909,39.27827,Brugam,4879,10,Black Oak,Oaks,4,-70,-84,JerGreene
-90.3137,39.02162,Brugam,8328,10,Black Oak,Oaks,30,-70,-80,JerGreene
-90.38608,39.48495,Brugam,7337,10,Black Oak,Oaks,18,-70,-78,JerGreene
-89.75612,39.4137,Brugam,91,10,Black Oak,Oaks,18,-70,-64,Macoupin
-90.46562,39.13803,Brugam,8466,10,Black Oak,Oaks,36,-70,-53,JerGreene
-89.72705,39.34782,Brugam,9542,10,Black Oak,Oaks,3,-70,25,Macoupin
-90.58228,38.9851,Brugam,2216,10,Black Oak,Oaks,15,-70,26,JerGreene
-90.28268,39.44757,Brugam,6103,10,Black Oak,Oaks,13,-70,90,JerGreene
-90.52222,39.47855,Brugam,7400,10,Black Oak,Oaks,12,-70,300,JerGreene
-89.92487,39.37587,Brugam,382,10,Black Oak,Oaks,17,-70,356,Macoupin
-89.9622,39.24448,Brugam,8812,10,Black Oak,Oaks,12,-69,-214,Macoupin
-90.50368,39.02855,Brugam,1355,10,Black Oak,Oaks,17,-69,-114,JerGreene
-90.3527,39.25622,Brugam,4740,10,Black Oak,Oaks,18,-69,-91,JerGreene
-90.31382,39.29982,Brugam,4889,10,Black Oak,Oaks,16,-69,-56,JerGreene
-90.41667,39.27812,Brugam,4929,10,Black Oak,Oaks,10,-69,-37,JerGreene
-90.18673,39.2487,Brugam,2307,10,Black Oak,Oaks,17,-69,-4,JerGreene
-90.446,39.3681,Brugam,7460,10,Black Oak,Oaks,15,-69,8,JerGreene
-90.54483,39.0285,Brugam,2288,10,Black Oak,Oaks,15,-69,15,JerGreene
-90.02943,39.52152,Brugam,715,10,Black Oak,Oaks,19,-69,32,Macoupin
-89.9237,39.2441,Brugam,9367,10,Black Oak,Oaks,15,-69,36,Macoupin
-89.70888,39.34845,Brugam,9538,10,Black Oak,Oaks,15,-69,74,Macoupin
-90.18685,39.14015,Brugam,2297,10,Black Oak,Oaks,18,-69,97,JerGreene
-90.31168,39.05764,Brugam,1437,10,Black Oak,Oaks,10,-69,381,JerGreene
-89.94123,39.00602,Brugam,3313,10,Black Oak,Oaks,8,-68,-47,Macoupin
-90.18833,39.05758,Brugam,1556,10,Black Oak,Oaks,12,-68,-37,JerGreene
-89.71877,39.15358,Brugam,9123,10,Black Oak,Oaks,6,-68,-22,Macoupin
-90.52112,39.44777,Brugam,7587,10,Black Oak,Oaks,5,-68,-17,JerGreene
-89.78385,39.13007,Brugam,9144,10,Black Oak,Oaks,6,-68,10,Macoupin
-90.47492,39.08687,Brugam,1820,10,Black Oak,Oaks,16,-68,57,JerGreene
-90.4793,39.30555,Brugam,3821,10,Black Oak,Oaks,24,-68,81,JerGreene
-90.51285,39.03598,Brugam,1826,10,Black Oak,Oaks,12,-68,132,JerGreene
-89.76488,39.36252,Brugam,126,10,Black Oak,Oaks,7,-68,182,Macoupin
-90.47812,39.26873,Brugam,3917,10,Black Oak,Oaks,8,-67,-21,JerGreene
-90.29605,39.4984,Brugam,6129,10,Black Oak,Oaks,14,-67,-8,JerGreene
-90.43698,38.95568,Brugam,1608,10,Black Oak,Oaks,10,-67,23,JerGreene
-90.55978,39.25533,Brugam,2002,10,Black Oak,Oaks,14,-67,59,JerGreene
-90.5687,39.5069,Brugam,7684,10,Black Oak,Oaks,16,-67,220,JerGreene
-90.40423,39.46297,Brugam,7641,10,Black Oak,Oaks,15,-67,290,JerGreene
-90.54032,38.99218,Brugam,1882,10,Black Oak,Oaks,22,-66,-36,JerGreene
-90.31452,39.18867,Brugam,1283,10,Black Oak,Oaks,6,-66,43,JerGreene
-90.58647,39.07225,Brugam,2333,10,Black Oak,Oaks,11,-66,43,JerGreene
-90.1553,39.22567,Brugam,1700,10,Black Oak,Oaks,15,-65,-493,JerGreene
-90.48232,39.15935,Brugam,2811,10,Black Oak,Oaks,14,-65,-484,JerGreene
-90.43628,38.9638,Brugam,1606,10,Black Oak,Oaks,6,-65,-78,JerGreene
-89.71928,39.43598,Brugam,7,10,Black Oak,Oaks,19,-65,-50,Macoupin
-90.54093,39.28525,Brugam,4858,10,Black Oak,Oaks,7,-65,-10,JerGreene
-90.33982,39.52088,Brugam,7664,10,Black Oak,Oaks,15,-65,31,JerGreene
-90.53793,39.02162,Brugam,1794,10,Black Oak,Oaks,20,-65,70,JerGreene
-90.24592,39.00662,Brugam,1221,10,Black Oak,Oaks,38,-65,150,JerGreene
-89.98193,39.42015,Brugam,568,10,Black Oak,Oaks,18,-65,183,Macoupin
-90.56205,39.06507,Brugam,8346,10,Black Oak,Oaks,12,-64,-26,JerGreene
-89.82925,39.00528,Brugam,8944,10,Black Oak,Oaks,8,-64,38,Macoupin
-90.17182,39.31947,Brugam,4232,10,Black Oak,Oaks,36,-64,158,JerGreene
-89.90593,39.22257,Brugam,3260,10,Black Oak,Oaks,20,-63,-26,Macoupin
-90.49715,38.97048,Brugam,1670,10,Black Oak,Oaks,12,-63,-18,JerGreene
-89.90677,39.43472,Brugam,344,10,Black Oak,Oaks,15,-63,25,Macoupin
-90.38048,39.39023,Brugam,7158,10,Black Oak,Oaks,15,-63,26,JerGreene
-90.2684,39.13042,Brugam,2632,10,Black Oak,Oaks,9,-63,34,JerGreene
-90.17643,39.27655,Brugam,955,10,Black Oak,Oaks,20,-63,35,JerGreene
-90.13912,39.27655,Brugam,955,10,Black Oak,Oaks,20,-63,35,Macoupin
-90.17157,39.36947,Brugam,7203,10,Black Oak,Oaks,20,-63,87,JerGreene
-90.44122,38.96233,Brugam,7809,10,Black Oak,Oaks,17,-63,103,JerGreene
-90.17375,39.2045,Brugam,2779,10,Black Oak,Oaks,18,-62,-335,JerGreene
-90.03838,39.50665,Brugam,743,10,Black Oak,Oaks,30,-62,-90,Macoupin
-90.54093,39.37503,Brugam,7463,10,Black Oak,Oaks,28,-62,-27,JerGreene
-90.5355,38.99117,Brugam,2115,10,Black Oak,Oaks,3,-62,-4,JerGreene
-89.98727,39.02812,Brugam,3421,10,Black Oak,Oaks,4,-62,6,Macoupin
-89.7184,39.36262,Brugam,23,10,Black Oak,Oaks,14,-62,10,Macoupin
-90.56325,39.01393,Brugam,2312,10,Black Oak,Oaks,24,-62,19,JerGreene
-90.54667,39.11065,Brugam,2283,10,Black Oak,Oaks,30,-62,39,JerGreene
-90.5513,39.43472,Brugam,7276,10,Black Oak,Oaks,10,-62,60,JerGreene
-90.41335,39.34635,Brugam,4394,10,Black Oak,Oaks,22,-62,62,JerGreene
-90.50312,39.24547,Brugam,2226,10,Black Oak,Oaks,16,-62,65,JerGreene
-90.0201,39.52162,Brugam,683,10,Black Oak,Oaks,18,-62,95,Macoupin
-90.39832,39.42655,Brugam,7196,10,Black Oak,Oaks,36,-62,104,JerGreene
-90.51007,39.38922,Brugam,5952,10,Black Oak,Oaks,18,-61,-297,JerGreene
-90.52947,39.29082,Brugam,957,10,Black Oak,Oaks,12,-61,-104,JerGreene
-90.13912,39.29121,Brugam,957,10,Black Oak,Oaks,12,-61,-104,Macoupin
-89.99723,39.02063,Brugam,3445,10,Black Oak,Oaks,17,-61,-51,Macoupin
-90.3837,39.25475,Brugam,8132,10,Black Oak,Oaks,12,-61,18,JerGreene
-90.05493,39.29092,Brugam,798,10,Black Oak,Oaks,18,-61,25,Macoupin
-90.57813,39.41848,Brugam,5989,10,Black Oak,Oaks,10,-61,34,JerGreene
-90.05532,39.32,Brugam,777,10,Black Oak,Oaks,8,-61,66,Macoupin
-90.46903,39.2636,Brugam,2675,10,Black Oak,Oaks,15,-61,98,JerGreene
-89.73717,39.0943,Brugam,2938,10,Black Oak,Oaks,10,-60,-240,Macoupin
-90.57825,38.9852,Brugam,1848,10,Black Oak,Oaks,33,-60,-78,JerGreene
-90.13294,39.3198,Brugam,4260,10,Black Oak,Oaks,14,-60,-22,JerGreene
-90.33257,39.49195,Brugam,959,10,Black Oak,Oaks,3,-60,17,JerGreene
-90.14377,39.49195,Brugam,959,10,Black Oak,Oaks,13,-60,17,Macoupin
-90.46393,39.02845,Brugam,1168,10,Black Oak,Oaks,11,-60,48,JerGreene
-90.40832,39.40505,Brugam,7238,10,Black Oak,Oaks,15,-60,71,JerGreene
-90.54087,39.21087,Brugam,1694,10,Black Oak,Oaks,15,-60,112,JerGreene
-90.52197,39.3765,Brugam,7221,10,Black Oak,Oaks,15,-60,240,JerGreene
-90.2582,39.0136,Brugam,2764,10,Black Oak,Oaks,20,-59,-195,JerGreene
-90.4719,39.32978,Brugam,5006,10,Black Oak,Oaks,30,-59,-96,JerGreene
-90.52118,39.396,Brugam,5931,10,Black Oak,Oaks,14,-59,-81,JerGreene
-90.40313,38.9704,Brugam,2395,10,Black Oak,Oaks,14,-59,-78,JerGreene
-90.18322,39.52068,Brugam,7665,10,Black Oak,Oaks,18,-59,-77,JerGreene
-89.99723,39.01302,Brugam,3443,10,Black Oak,Oaks,18,-59,-37,Macoupin
-90.24673,39.47665,Brugam,5420,10,Black Oak,Oaks,8,-59,8,JerGreene
-90.35327,39.04288,Brugam,1182,10,Black Oak,Oaks,20,-59,24,JerGreene
-90.42307,39.1308,Brugam,8531,10,Black Oak,Oaks,7,-59,30,JerGreene
-89.86718,39.07832,Brugam,3163,10,Black Oak,Oaks,20,-59,60,Macoupin
-90.31157,39.03568,Brugam,1104,10,Black Oak,Oaks,30,-59,393,JerGreene
-90.20222,39.33418,Brugam,4027,10,Black Oak,Oaks,30,-58,-55,JerGreene
-90.00035,39.39792,Brugam,614,10,Black Oak,Oaks,18,-58,-52,Macoupin
-90.19717,39.01408,Brugam,1029,10,Black Oak,Oaks,18,-58,-35,JerGreene
-90.53152,39.07172,Brugam,2789,10,Black Oak,Oaks,36,-58,-21,JerGreene
-90.48032,39.21922,Brugam,2895,10,Black Oak,Oaks,30,-58,11,JerGreene
-90.53233,39.0067,Brugam,1404,10,Black Oak,Oaks,12,-58,48,JerGreene
-89.93508,39.4639,Brugam,441,10,Black Oak,Oaks,10,-58,87,Macoupin
-90.23957,39.26932,Brugam,3805,10,Black Oak,Oaks,20,-58,179,JerGreene
-90.51108,39.36077,Brugam,7440,10,Black Oak,Oaks,12,-57,-207,JerGreene
-90.27638,39.34693,Brugam,8229,10,Black Oak,Oaks,24,-57,-125,JerGreene
-90.22965,39.29268,Brugam,4934,10,Black Oak,Oaks,14,-57,-84,JerGreene
-90.44482,39.12367,Brugam,1804,10,Black Oak,Oaks,22,-57,-73,JerGreene
-90.54037,39.10143,Brugam,1763,10,Black Oak,Oaks,16,-57,25,JerGreene
-90.48372,39.20373,Brugam,2023,10,Black Oak,Oaks,7,-57,27,JerGreene
-89.85875,39.14348,Brugam,3153,10,Black Oak,Oaks,20,-57,31,Macoupin
-90.40863,39.18965,Brugam,2859,10,Black Oak,Oaks,20,-57,36,JerGreene
-90.42713,38.96285,Brugam,1444,10,Black Oak,Oaks,8,-57,54,JerGreene
-90.43647,38.9703,Brugam,1631,10,Black Oak,Oaks,24,-57,59,JerGreene
-90.01997,39.51458,Brugam,682,10,Black Oak,Oaks,24,-57,92,Macoupin
-89.7574,39.21955,Brugam,2987,10,Black Oak,Oaks,14,-57,96,Macoupin
-90.27418,39.43432,Brugam,7193,10,Black Oak,Oaks,16,-57,98,JerGreene
-90.18647,39.23418,Brugam,2300,10,Black Oak,Oaks,24,-57,118,JerGreene
-90.48795,39.27652,Brugam,3807,10,Black Oak,Oaks,18,-57,133,JerGreene
-89.80518,39.50842,Brugam,171,10,Black Oak,Oaks,14,-57,317,Macoupin
-89.73007,39.28862,Brugam,43,10,Black Oak,Oaks,18,-56,-220,Macoupin
-90.51975,39.00758,Brugam,999,10,Black Oak,Oaks,36,-56,-121,JerGreene
-90.51832,39.04362,Brugam,1758,10,Black Oak,Oaks,14,-56,-53,JerGreene
-90.55048,39.13022,Brugam,2410,10,Black Oak,Oaks,8,-56,-31,JerGreene
-90.5008,39.26189,Brugam,1765,10,Black Oak,Oaks,28,-56,80,JerGreene
-90.27543,39.46272,Brugam,7295,10,Black Oak,Oaks,15,-55,-119,JerGreene
-90.43977,39.2984,Brugam,4053,10,Black Oak,Oaks,30,-55,-15,JerGreene
-89.79792,39.28588,Brugam,154,10,Black Oak,Oaks,12,-55,-9,Macoupin
-90.3137,39.4203,Brugam,7278,10,Black Oak,Oaks,11,-55,19,JerGreene
-90.58798,39.05103,Brugam,1922,10,Black Oak,Oaks,8,-55,36,JerGreene
-90.47542,39.07145,Brugam,2722,10,Black Oak,Oaks,10,-55,64,JerGreene
-90.28343,39.05793,Brugam,1721,10,Black Oak,Oaks,9,-55,66,JerGreene
-90.41805,39.43413,Brugam,7263,10,Black Oak,Oaks,10,-55,66,JerGreene
-90.50598,39.46203,Brugam,5498,10,Black Oak,Oaks,18,-54,-22,JerGreene
-90.59775,39.04312,Brugam,1985,10,Black Oak,Oaks,10,-54,0,JerGreene
-90.48413,38.99112,Brugam,2000,10,Black Oak,Oaks,30,-54,70,JerGreene
-90.4553,39.4921,Brugam,7723,10,Black Oak,Oaks,20,-54,137,JerGreene
-89.70932,39.39175,Brugam,2,10,Black Oak,Oaks,14,-53,-67,Macoupin
-89.85095,39.2682,Brugam,242,10,Black Oak,Oaks,12,-53,-60,Macoupin
-89.8784,39.4638,Brugam,9405,10,Black Oak,Oaks,20,-53,-52,Macoupin
-90.38857,39.10192,Brugam,1725,10,Black Oak,Oaks,18,-53,26,JerGreene
-90.00155,39.52137,Brugam,643,10,Black Oak,Oaks,15,-52,-275,Macoupin
-89.89668,39.25968,Brugam,9378,10,Black Oak,Oaks,12,-52,-137,Macoupin
-90.19293,39.25447,Brugam,8019,10,Black Oak,Oaks,36,-52,-100,JerGreene
-89.86907,39.46423,Brugam,279,10,Black Oak,Oaks,20,-52,-52,Macoupin
-90.52233,39.07997,Brugam,1807,10,Black Oak,Oaks,14,-52,-30,JerGreene
-90.43672,38.97033,Brugam,1524,10,Black Oak,Oaks,14,-52,-22,JerGreene
-90.16503,39.29043,Brugam,4048,10,Black Oak,Oaks,28,-52,-5,JerGreene
-89.97167,39.40568,Brugam,539,10,Black Oak,Oaks,12,-52,9,Macoupin
-90.1621,39.37498,Brugam,7427,10,Black Oak,Oaks,11,-51,-98,JerGreene
